Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.6220  2.0985    -7.5719 -0.2444
      1  -4.0912  1.8614    -8.4556 -2.4183
      2  -5.4460  1.8357    -8.9796 -3.6631
      3  -4.0523  0.7730    -5.0602 -3.4781
      4  -4.4935  0.8130    -5.6553 -3.9853
      5  -4.2291  0.7240    -4.9148 -3.7906
      6  -4.0552  1.1004    -6.0411 -2.6900
      7  -3.9328  1.0194    -5.2919 -2.7000
      8  -3.9904  0.7881    -4.6508 -3.5065
      9  -4.0121  0.6217    -4.4772 -3.7618
     10  -3.9657  0.4983    -4.3858 -3.7711
     11  -3.9491  0.3737    -4.2958 -3.7925
     12  -3.9639  0.2859    -4.2934 -3.9546
     13  -4.0540  0.5568    -4.4690 -3.9369
     14  -4.1443  0.6288    -4.5953 -3.9605
     15  -4.1947  0.5738    -4.6155 -3.9853
     16  -4.2162  0.4740    -4.5790 -4.0343
     17  -4.2011  0.3507    -4.4759 -4.0442
     18  -4.2118  0.2738    -4.4748 -4.1231
     19  -4.2056  0.2034    -4.4713 -4.1290

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0944  0.0600     0.0028  0.1885
      1   0.0877  0.0599     0.0021  0.1867
      2   0.0685  0.0552     0.0011  0.1765
      3   0.0917  0.0598     0.0018  0.1874
      4   0.0750  0.0556     0.0001  0.1767
      5   0.0821  0.0584     0.0001  0.1827
      6   0.0384  0.0359     0.0000  0.1075
      7   0.0412  0.0374     0.0000  0.1137
      8   0.0489  0.0382     0.0001  0.1214
      9   0.0555  0.0386     0.0009  0.1280
     10   0.0619  0.0394     0.0050  0.1352
     11   0.0654  0.0388     0.0098  0.1375
     12   0.0707  0.0386     0.0149  0.1422
     13   0.0411  0.0238     0.0024  0.0810
     14   0.0378  0.0232     0.0004  0.0770
     15   0.0408  0.0248     0.0016  0.0832
     16   0.0447  0.0256     0.0044  0.0883
     17   0.0467  0.0250     0.0086  0.0893
     18   0.0498  0.0250     0.0111  0.0924
     19   0.0511  0.0246     0.0140  0.0931

