Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6299  2.7221    -9.0023 -0.5059
      1  -6.9126  1.4623    -8.3946 -4.8884
      2  -5.7731  0.8836    -7.0672 -4.7795
      3  -5.0950  0.6340    -5.8104 -4.5919
      4  -4.8049  0.5979    -5.4043 -4.3711
      5  -4.9959  0.4628    -5.4923 -4.7899
      6  -4.9889  0.3633    -5.4533 -4.8027
      7  -5.0100  0.2560    -5.4492 -4.8562
      8  -5.0036  0.2038    -5.4183 -4.8596
      9  -5.0023  0.1740    -5.4079 -4.8622
     10  -5.0280  0.1302    -5.4203 -5.0124
     11  -5.0259  0.1140    -5.4092 -5.0125
     12  -5.0318  0.0987    -5.4132 -5.0173
     13  -5.0326  0.0927    -5.4130 -5.0181
     14  -5.0317  0.0884    -5.4085 -5.0181
     15  -5.0311  0.0860    -5.4057 -5.0181
     16  -5.0303  0.0838    -5.4015 -5.0180
     17  -5.0311  0.0825    -5.4027 -5.0187
     18  -5.0305  0.0810    -5.3992 -5.0187
     19  -5.0297  0.0795    -5.3949 -5.0186

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1021  0.0586     0.0071  0.1899
      1   0.1017  0.0587     0.0068  0.1898
      2   0.1008  0.0590     0.0060  0.1897
      3   0.1002  0.0593     0.0052  0.1896
      4   0.0990  0.0594     0.0047  0.1893
      5   0.1009  0.0581     0.0067  0.1893
      6   0.1037  0.0567     0.0113  0.1897
      7   0.1074  0.0549     0.0172  0.1901
      8   0.1096  0.0538     0.0213  0.1903
      9   0.1105  0.0532     0.0230  0.1904
     10   0.1166  0.0519     0.0281  0.1915
     11   0.1175  0.0513     0.0299  0.1916
     12   0.1214  0.0499     0.0342  0.1921
     13   0.1224  0.0492     0.0362  0.1922
     14   0.1228  0.0490     0.0371  0.1923
     15   0.1230  0.0488     0.0377  0.1923
     16   0.1234  0.0485     0.0385  0.1923
     17   0.1250  0.0478     0.0409  0.1925
     18   0.1253  0.0476     0.0417  0.1925
     19   0.1256  0.0474     0.0424  0.1926

