Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.1783  1.9375    -6.2627 -0.3376
      1  -4.7039  1.1173    -6.4428 -3.2529
      2  -3.8227  0.7196    -4.7258 -3.1694
      3  -3.4163  0.6125    -4.0218 -2.9709
      4  -3.5881  0.4884    -4.1083 -3.3689
      5  -3.7307  0.4631    -4.2010 -3.5400
      6  -4.0002  0.8329    -5.1931 -3.5586
      7  -3.9161  0.6245    -4.5790 -3.6351
      8  -4.0063  0.5771    -4.6548 -3.7305
      9  -4.2115  0.8249    -5.2860 -3.7583
     10  -4.1385  0.6447    -4.7958 -3.8042
     11  -4.1360  0.5026    -4.7218 -3.9083
     12  -4.1379  0.4032    -4.7029 -3.9600
     13  -4.1122  0.3164    -4.6344 -3.9604
     14  -4.2010  0.3166    -4.6986 -3.9917
     15  -4.1791  0.2556    -4.6513 -3.9902
     16  -4.2246  0.2273    -4.6773 -4.0392
     17  -4.2006  0.1891    -4.6123 -4.0294
     18  -4.2236  0.1615    -4.6303 -4.1003
     19  -4.2273  0.1412    -4.6298 -4.1313

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1008  0.0593     0.0052  0.1898
      1   0.1006  0.0593     0.0051  0.1897
      2   0.1006  0.0593     0.0048  0.1897
      3   0.1005  0.0595     0.0046  0.1897
      4   0.1050  0.0581     0.0080  0.1904
      5   0.1041  0.0585     0.0079  0.1904
      6   0.0440  0.0368     0.0001  0.1148
      7   0.0493  0.0368     0.0011  0.1194
      8   0.0493  0.0363     0.0019  0.1187
      9   0.0263  0.0192     0.0001  0.0593
     10   0.0295  0.0193     0.0004  0.0620
     11   0.0312  0.0190     0.0025  0.0636
     12   0.0329  0.0189     0.0045  0.0653
     13   0.0344  0.0187     0.0073  0.0665
     14   0.0320  0.0167     0.0068  0.0600
     15   0.0336  0.0166     0.0081  0.0612
     16   0.0348  0.0172     0.0085  0.0635
     17   0.0369  0.0174     0.0099  0.0662
     18   0.0388  0.0180     0.0110  0.0688
     19   0.0397  0.0179     0.0122  0.0696

