Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.0637  1.6834    -5.6067 -0.0844
      1  -1.5260  1.7446    -6.4657 -0.6313
      2  -1.7956  1.8404    -6.9939 -0.9033
      3  -3.1103  2.5062    -8.5396 -1.0150
      4  -2.0952  1.8637    -7.2441 -0.9717
      5  -1.7368  1.5294    -5.9110 -0.9772
      6  -1.7107  1.3482    -4.9208 -1.1158
      7  -1.5309  1.0926    -2.5989 -1.1117
      8  -1.4770  0.8724    -1.9609 -1.2128
      9  -1.4606  0.7454    -1.8619 -1.3315
     10  -1.3927  0.5734    -1.6884 -1.3311
     11  -1.3800  0.4741    -1.6815 -1.3357
     12  -1.3696  0.3884    -1.6810 -1.3373
     13  -1.3576  0.2943    -1.6584 -1.3379
     14  -1.3515  0.2300    -1.6491 -1.3381
     15  -1.3424  0.1644    -1.5872 -1.3380
     16  -1.3379  0.1206    -1.5852 -1.3379
     17  -1.3353  0.0911    -1.5838 -1.3379
     18  -1.3279  0.0628    -1.5771 -1.3376
     19  -1.3273  0.0478    -1.5767 -1.3376

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0909  0.0636     0.0000  0.1886
      1   0.0851  0.0646     0.0000  0.1875
      2   0.0822  0.0656     0.0000  0.1874
      3   0.0242  0.0336     0.0000  0.0948
      4   0.0351  0.0381     0.0000  0.1118
      5   0.0440  0.0399     0.0000  0.1223
      6   0.0496  0.0422     0.0000  0.1325
      7   0.0586  0.0432     0.0001  0.1414
      8   0.0654  0.0437     0.0020  0.1478
      9   0.0719  0.0453     0.0054  0.1559
     10   0.0799  0.0445     0.0125  0.1610
     11   0.0860  0.0450     0.0162  0.1665
     12   0.0913  0.0454     0.0196  0.1710
     13   0.0947  0.0447     0.0233  0.1725
     14   0.0986  0.0444     0.0264  0.1748
     15   0.0999  0.0435     0.0298  0.1752
     16   0.1006  0.0431     0.0318  0.1754
     17   0.1012  0.0427     0.0333  0.1755
     18   0.1059  0.0416     0.0392  0.1776
     19   0.1061  0.0414     0.0398  0.1776

