trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  740 420.00  0.00 800.00  1.00  1
  1  698 390.00  0.00 800.00 104.00  0
  2  745 420.00  0.00 800.00  8.60  0
  3  742 420.00  0.00 800.00  3.00  0
  4  687 390.00  0.00 800.00  2.00  1
  5  652 370.00  0.00 800.00  3.00  0
  6  687 370.00  0.00 800.00  1.00  0
  7 1417 790.00  0.00 800.00 52.00  0
  8 1417 780.00  0.00 800.00 26.00  0
  9 1418 790.00  0.00 800.00 104.00  0
 10  796 450.00  0.00 800.00  3.00  0
 11  849 480.00  0.00 800.00  2.00  1
 12 1418 790.00  0.00 800.00 104.00  0
 13 1419 790.00  0.00 800.00 156.00  0
 14 1419 790.00  0.00 800.00 104.00  0
 15  903 510.00  0.00 800.00  2.00  1
 16  922 520.00  0.00 800.00  3.00  0
 17  561 320.00  0.00 800.00  2.00  1
 18  922 520.00  0.00 800.00  2.00  1
 19  851 480.00  0.00 800.00  4.30  0
