trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  281 160.00  0.00 800.00 21.50  0
  1  705 400.00  0.00 800.00  2.00  1
  2  742 420.00  0.00 800.00  3.00  0
  3  652 370.00  0.00 800.00  3.00  0
  4  669 380.00  0.00 800.00  2.00  1
  5  652 370.00  0.00 800.00  4.30  0
  6  652 360.00  0.00 800.00  2.00  0
  7 1414 790.00  0.00 800.00 17.20  0
  8 1416 790.00  0.00 800.00 26.00  0
  9  543 310.00  0.00 800.00  2.00  1
 10  687 390.00  0.00 800.00  2.00  1
 11  669 380.00  0.00 800.00  2.00  1
 12  724 410.00  0.00 800.00  3.00  0
 13  651 370.00  0.00 800.00  2.00  1
 14  706 400.00  0.00 800.00  3.00  0
 15  651 350.00  0.00 800.00  1.00  1
 16  669 380.00  0.00 800.00  2.00  1
 17  688 390.00  0.00 800.00  3.00  0
 18  669 400.00  0.00 800.00  3.00  0
 19  669 360.00  0.00 800.00  1.00  1
