Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.1341  1.4234    -3.8901 -0.1076
      1  -1.4831  1.2524    -3.6539 -0.8131
      2  -1.2085  1.2357    -3.1516 -0.7002
      3  -1.0627  1.2342    -2.8632 -0.5845
      4  -0.9807  0.9557    -1.3217 -0.8006
      5  -0.8958  0.6920    -1.2514 -0.8013
      6  -1.6043  2.1982    -7.5421 -0.2868
      7  -1.1843  1.7414    -6.0968 -0.2797
      8  -0.9253  1.3227    -3.2938 -0.2761
      9  -0.8533  1.0666    -1.5298 -0.3740
     10  -0.9369  1.0411    -1.5833 -0.5426
     11  -0.9372  0.8964    -1.4761 -0.5916
     12  -0.8556  0.6910    -1.2607 -0.5889
     13  -0.8507  0.5540    -1.2462 -0.6530
     14  -0.8140  0.4217    -1.1339 -0.6481
     15  -0.8017  0.3140    -1.1142 -0.6565
     16  -0.8119  0.2507    -1.1236 -0.7957
     17  -0.7987  0.1916    -1.0569 -0.7846
     18  -0.7922  0.1465    -1.0530 -0.7813
     19  -0.7914  0.1160    -1.0528 -0.7908

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0959  0.0621     0.0001  0.1893
      1   0.0964  0.0622     0.0001  0.1895
      2   0.0982  0.0615     0.0001  0.1897
      3   0.0978  0.0614     0.0001  0.1896
      4   0.1087  0.0579     0.0032  0.1910
      5   0.1132  0.0552     0.0154  0.1914
      6   0.0247  0.0249     0.0000  0.0695
      7   0.0283  0.0247     0.0000  0.0725
      8   0.0305  0.0243     0.0001  0.0740
      9   0.0345  0.0248     0.0001  0.0785
     10   0.0342  0.0235     0.0001  0.0749
     11   0.0373  0.0242     0.0013  0.0793
     12   0.0408  0.0241     0.0041  0.0821
     13   0.0440  0.0244     0.0071  0.0858
     14   0.0469  0.0242     0.0097  0.0882
     15   0.0474  0.0240     0.0111  0.0884
     16   0.0502  0.0243     0.0137  0.0918
     17   0.0527  0.0242     0.0158  0.0941
     18   0.0545  0.0241     0.0177  0.0955
     19   0.0547  0.0240     0.0182  0.0956

