trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  364 210.00  0.00 800.00  3.00  1
  1  698 390.00  0.00 800.00 104.00  0
  2  745 420.00  0.00 800.00  8.60  0
  3  742 420.00  0.00 800.00  3.00  1
  4  654 370.00  0.00 800.00  6.44  1
  5  744 420.00  0.00 800.00  6.44  1
  6  674 380.00  0.00 800.00 10.80  1
  7  658 370.00  0.00 800.00 17.20  0
  8  656 370.00  0.00 800.00 10.80  0
  9  674 380.00  0.00 800.00 10.80  0
 10  692 390.00  0.00 800.00 10.80  0
 11  708 400.00  0.00 800.00  6.44  1
 12  692 400.00  0.00 800.00 12.90  1
 13 1420 790.00  0.00 800.00 260.00  0
 14  873 490.00  0.00 800.00 12.90  0
 15  564 320.00  0.00 800.00  6.44  1
 16  763 430.00  0.00 800.00  8.60  1
 17  819 460.00  0.00 800.00 12.90  1
 18 1421 790.00  0.00 800.00 520.00  0
 19  874 490.00  0.00 800.00 17.20  0
