trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  411 230.00  0.00 800.00 156.00  0
  1  745 420.00  0.00 800.00  8.60  0
  2  742 420.00  0.00 800.00  3.00  0
  3  687 390.00  0.00 800.00  2.00  0
  4  758 430.00  0.00 800.00  1.00  1
  5  597 340.00  0.00 800.00  2.00  1
  6  597 330.00  0.00 800.00  1.00  1
  7  597 320.00  0.00 800.00  1.00  1
  8  597 330.00  0.00 800.00  1.00  1
  9  597 330.00  0.00 800.00  3.00  1
 10  687 390.00  0.00 800.00  2.00  1
 11  688 390.00  0.00 800.00  3.00  1
 12  689 390.00  0.00 800.00  4.30  1
 13  762 430.00  0.00 800.00  6.44  0
 14  833 470.00  0.00 800.00  4.30  1
 15 1421 790.00  0.00 800.00 520.00  0
 16  870 490.00  0.00 800.00  6.44  0
 17  834 470.00  0.00 800.00  6.44  0
 18  887 500.00  0.00 800.00  4.30  0
 19  815 460.00  0.00 800.00  4.30  1
