Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.7808  1.8051    -5.5265 -0.2919
      1  -4.2343  1.1802    -6.4043 -2.9711
      2  -3.4683  0.7362    -4.2863 -2.9065
      3  -3.8828  0.6811    -4.5070 -3.5104
      4  -4.0458  0.6883    -4.7601 -3.7568
      5  -4.4440  1.1589    -7.2892 -3.7619
      6  -4.1922  0.7474    -4.9716 -3.8405
      7  -4.2756  0.6886    -5.0016 -3.9907
      8  -4.5837  1.1692    -7.1848 -3.6449
      9  -4.4360  0.8451    -5.5615 -3.9813
     10  -4.7719  1.4188    -7.7794 -2.1974
     11  -4.7800  1.1553    -7.0556 -3.5993
     12  -4.6869  0.8852    -5.9825 -4.0136
     13  -4.6870  0.7184    -5.7648 -4.1402
     14  -4.5960  0.5757    -5.4096 -4.1481
     15  -4.8014  0.7789    -5.8594 -4.2167
     16  -4.7481  0.6319    -5.5775 -4.2414
     17  -4.6973  0.5308    -5.4266 -4.2437
     18  -4.7366  0.4508    -5.4285 -4.3336
     19  -4.8945  0.6242    -5.7325 -4.4009

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0989  0.0599     0.0040  0.1895
      1   0.0971  0.0604     0.0033  0.1893
      2   0.1002  0.0596     0.0038  0.1897
      3   0.0986  0.0600     0.0025  0.1894
      4   0.0974  0.0597     0.0026  0.1889
      5   0.0460  0.0419     0.0001  0.1292
      6   0.0563  0.0426     0.0001  0.1384
      7   0.0599  0.0440     0.0005  0.1449
      8   0.0241  0.0206     0.0000  0.0605
      9   0.0279  0.0206     0.0001  0.0637
     10   0.0115  0.0098     0.0000  0.0266
     11   0.0129  0.0095     0.0000  0.0272
     12   0.0145  0.0094     0.0001  0.0285
     13   0.0151  0.0092     0.0002  0.0289
     14   0.0166  0.0094     0.0007  0.0311
     15   0.0122  0.0070     0.0001  0.0218
     16   0.0132  0.0071     0.0004  0.0232
     17   0.0141  0.0071     0.0007  0.0244
     18   0.0150  0.0072     0.0010  0.0253
     19   0.0116  0.0058     0.0003  0.0194

