trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1272 710.00  0.00 800.00 26.00  0
  1  694 390.00  0.00 800.00 17.20  1
  2  769 430.00  0.00 800.00 52.00  0
  3  822 460.00  0.00 800.00 26.00  1
  4  661 370.00  0.00 800.00 52.00  1
  5  769 430.00  0.00 800.00 52.00  1
  6  680 380.00  0.00 800.00 104.00  0
  7  751 420.00  0.00 800.00 52.00  1
  8  644 360.00  0.00 800.00 104.00  1
  9  789 440.00  0.00 800.00 156.00  0
 10  806 450.00  0.00 800.00 104.00  1
 11    4  10.00  0.00 800.00  3.00  1
 12  880 490.00  0.00 800.00 260.00  0
 13    4  10.00  0.00 800.00  4.30  1
 14  771 430.00  0.00 800.00 156.00  0
 15  860 480.00  0.00 800.00 104.00  1
 16  933 520.00  0.00 800.00 156.00  0
 17  933 540.00  0.00 800.00 104.00  0
 18  500 280.00  0.00 800.00 104.00  1
 19  807 450.00  0.00 800.00 156.00  1
