trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  802 450.00  0.00 800.00 17.20  0
  1  707 400.00  0.00 800.00  4.30  1
  2  745 420.00  0.00 800.00  8.60  1
  3  676 380.00  0.00 800.00 17.20  0
  4  693 390.00  0.00 800.00 12.90  0
  5  727 410.00  0.00 800.00  8.60  1
  6  764 430.00  0.00 800.00 10.80  1
  7  693 390.00  0.00 800.00 12.90  0
  8  711 400.00  0.00 800.00 12.90  0
  9  729 410.00  0.00 800.00 12.90  0
 10  691 390.00  0.00 800.00  8.60  0
 11 1418 790.00  0.00 800.00 104.00  0
 12  600 340.00  0.00 800.00  6.44  1
 13  601 340.00  0.00 800.00  8.60  1
 14  673 380.00  0.00 800.00  8.60  1
 15  673 390.00  0.00 800.00  6.44  1
 16  691 390.00  0.00 800.00  8.60  1
 17  691 390.00  0.00 800.00  6.44  1
 18  691 370.00  0.00 800.00  6.44  1
 19  620 350.00  0.00 800.00 10.80  1
