Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.6690  1.3348    -3.3409 -0.1763
      1  -2.4244  1.0376    -3.5976 -1.6107
      2  -2.8411  0.9667    -4.1550 -2.3270
      3  -2.5814  0.7445    -3.0918 -2.2160
      4  -2.4350  0.7186    -2.8525 -2.1285
      5  -2.3993  1.2987    -5.5408 -1.3892
      6  -2.2457  1.2003    -4.5844 -1.2830
      7  -2.2570  0.9658    -2.8940 -1.7822
      8  -2.2342  0.7599    -2.6282 -1.9627
      9  -2.1674  0.6072    -2.5298 -1.9608
     10  -2.1284  0.4809    -2.3720 -1.9590
     11  -2.1308  0.3657    -2.3710 -2.1153
     12  -2.1230  0.2668    -2.3699 -2.1179
     13  -2.1188  0.1960    -2.3693 -2.1194
     14  -2.1857  0.4450    -2.5867 -2.1198
     15  -2.3176  0.6686    -2.6857 -2.1249
     16  -2.3893  0.6823    -2.7987 -2.1419
     17  -2.4078  0.5974    -2.7899 -2.1719
     18  -2.4100  0.4950    -2.7638 -2.2241
     19  -2.3807  0.3688    -2.6368 -2.2240

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0978  0.0606     0.0005  0.1894
      1   0.0970  0.0608     0.0005  0.1892
      2   0.0961  0.0609     0.0006  0.1890
      3   0.1022  0.0596     0.0026  0.1901
      4   0.1013  0.0596     0.0030  0.1899
      5   0.0415  0.0377     0.0000  0.1146
      6   0.0434  0.0390     0.0000  0.1201
      7   0.0524  0.0403     0.0001  0.1296
      8   0.0595  0.0405     0.0017  0.1361
      9   0.0660  0.0413     0.0066  0.1431
     10   0.0720  0.0418     0.0103  0.1491
     11   0.0780  0.0411     0.0165  0.1532
     12   0.0794  0.0404     0.0199  0.1538
     13   0.0803  0.0400     0.0219  0.1542
     14   0.0462  0.0241     0.0093  0.0874
     15   0.0336  0.0181     0.0029  0.0629
     16   0.0330  0.0185     0.0023  0.0634
     17   0.0353  0.0194     0.0039  0.0675
     18   0.0379  0.0199     0.0063  0.0710
     19   0.0398  0.0195     0.0089  0.0723

