trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1039 580.00  0.00 800.00 52.00  0
  1  693 390.00  0.00 800.00 12.90  1
  2  822 460.00  0.00 800.00 26.00  0
  3  695 390.00  0.00 800.00 21.50  1
  4  732 410.00  0.00 800.00 26.00  0
  5  695 380.00  0.00 800.00 17.20  1
  6  732 400.00  0.00 800.00 52.00  0
  7  695 370.00  0.00 800.00 17.20  1
  8  732 420.00  0.00 800.00 52.00  0
  9  695 370.00  0.00 800.00 26.00  1
 10  732 400.00  0.00 800.00 52.00  0
 11  732 420.00  0.00 800.00 21.50  1
 12  732 410.00  0.00 800.00 52.00  0
 13  732 400.00  0.00 800.00 21.50  1
 14  732 390.00  0.00 800.00 52.00  0
 15  732 410.00  0.00 800.00 21.50  1
 16  732 390.00  0.00 800.00 52.00  0
 17  732 390.00  0.00 800.00 21.50  1
 18  732 430.00  0.00 800.00 52.00  0
 19  732 420.00  0.00 800.00 21.50  1
