Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.2603  1.3373    -3.1465 -0.1270
      1  -1.7509  1.1473    -3.3308 -1.0742
      2  -2.0088  1.0551    -3.4272 -1.5225
      3  -2.1484  0.9946    -3.4787 -1.7407
      4  -2.4570  1.1862    -5.0497 -1.9137
      5  -3.2770  1.7655    -7.8365 -1.9719
      6  -4.5139  2.1373    -8.7720 -1.7465
      7  -3.8532  1.6743    -7.8074 -1.9867
      8  -3.7509  1.4707    -7.1328 -2.2495
      9  -3.3592  1.1752    -5.5824 -2.2332
     10  -3.8644  1.3536    -6.9198 -2.4179
     11  -3.7962  1.1512    -5.9811 -2.6093
     12  -3.5805  0.9509    -5.0402 -2.5922
     13  -3.4345  0.8080    -4.5866 -2.5644
     14  -3.2205  0.8395    -4.3267 -2.3924
     15  -3.1855  0.7012    -4.1976 -2.4146
     16  -3.0428  0.6513    -3.9523 -2.3273
     17  -2.8614  0.7043    -3.7953 -2.1399
     18  -2.6909  0.8907    -3.6872 -1.8747
     19  -2.6418  0.7237    -3.5930 -1.8942

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0970  0.0613     0.0001  0.1893
      1   0.0966  0.0615     0.0001  0.1893
      2   0.0965  0.0613     0.0001  0.1892
      3   0.0962  0.0610     0.0001  0.1890
      4   0.0787  0.0614     0.0001  0.1843
      5   0.0213  0.0233     0.0000  0.0655
      6   0.0066  0.0057     0.0000  0.0137
      7   0.0079  0.0062     0.0000  0.0166
      8   0.0088  0.0059     0.0000  0.0173
      9   0.0100  0.0064     0.0001  0.0192
     10   0.0075  0.0047     0.0000  0.0131
     11   0.0081  0.0044     0.0001  0.0132
     12   0.0088  0.0045     0.0001  0.0137
     13   0.0094  0.0047     0.0002  0.0146
     14   0.0090  0.0044     0.0001  0.0136
     15   0.0092  0.0042     0.0003  0.0137
     16   0.0095  0.0044     0.0004  0.0139
     17   0.0088  0.0039     0.0003  0.0133
     18   0.0076  0.0032     0.0001  0.0117
     19   0.0079  0.0030     0.0003  0.0118

