Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.0015  1.4166    -3.9228 -0.2133
      1  -3.0162  0.9922    -4.1797 -2.1337
      2  -2.5656  0.7823    -3.2759 -2.0200
      3  -2.8496  0.7189    -3.4108 -2.4931
      4  -3.0011  0.7092    -3.6031 -2.7199
      5  -2.9198  0.5091    -3.1777 -2.7217
      6  -2.9304  0.3921    -3.1635 -2.9064
      7  -2.9110  0.2771    -3.1575 -2.9070
      8  -2.9006  0.2276    -3.1529 -2.9056
      9  -2.9044  0.1653    -3.1528 -2.9121
     10  -2.9043  0.1206    -3.1525 -2.9139
     11  -2.9037  0.0896    -3.1524 -2.9145
     12  -2.9023  0.0640    -3.1516 -2.9145
     13  -2.9021  0.0470    -3.1516 -2.9146
     14  -2.9018  0.0338    -3.1514 -2.9146
     15  -2.9033  0.0951    -3.1519 -2.9143
     16  -2.9173  0.2601    -3.1572 -2.9136
     17  -2.9090  0.1896    -3.1540 -2.9138
     18  -2.9049  0.1382    -3.1525 -2.9139
     19  -2.9029  0.1015    -3.1518 -2.9141

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0989  0.0602     0.0021  0.1895
      1   0.0977  0.0606     0.0014  0.1894
      2   0.0998  0.0598     0.0027  0.1896
      3   0.1006  0.0598     0.0026  0.1898
      4   0.1000  0.0599     0.0026  0.1897
      5   0.1113  0.0565     0.0111  0.1913
      6   0.1201  0.0535     0.0206  0.1925
      7   0.1238  0.0509     0.0298  0.1927
      8   0.1297  0.0492     0.0364  0.1937
      9   0.1343  0.0463     0.0465  0.1941
     10   0.1375  0.0442     0.0537  0.1944
     11   0.1407  0.0425     0.0595  0.1947
     12   0.1433  0.0409     0.0650  0.1950
     13   0.1455  0.0396     0.0694  0.1952
     14   0.1478  0.0383     0.0734  0.1954
     15   0.1171  0.0417     0.0476  0.1847
     16   0.0799  0.0350     0.0240  0.1402
     17   0.0828  0.0342     0.0291  0.1420
     18   0.0852  0.0336     0.0328  0.1435
     19   0.0876  0.0332     0.0359  0.1453

