trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  912 510.00  0.00 800.00 26.00  0
  1  744 420.00  0.00 800.00  6.44  1
  2  695 390.00  0.00 800.00 21.50  0
  3  693 390.00  0.00 800.00 12.90  1
  4  783 440.00  0.00 800.00 12.90  1
  5  713 400.00  0.00 800.00 21.50  0
  6  676 380.00  0.00 800.00 17.20  1
  7  713 390.00  0.00 800.00 26.00  0
  8  713 420.00  0.00 800.00 17.20  0
  9  676 380.00  0.00 800.00 17.20  1
 10  783 440.00  0.00 800.00 12.90  1
 11  854 480.00  0.00 800.00 10.80  1
 12  695 390.00  0.00 800.00 21.50  0
 13  925 520.00  0.00 800.00  8.60  1
 14  624 350.00  0.00 800.00 26.00  0
 15 1405 790.00  0.00 800.00  0.71  1
 16 1015 570.00  0.00 800.00  8.60  1
 17  660 370.00  0.00 800.00 26.00  0
 18  802 450.00  0.00 800.00 17.20  0
 19  713 400.00  0.00 800.00 21.50  0
