Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.5155  1.6844    -9.1939 -4.1303
      1  -5.1240  0.9530    -6.5254 -4.0019
      2  -4.4749  0.6829    -5.2856 -3.9058
      3  -4.1893  0.5811    -4.7639 -3.7674
      4  -3.9114  0.6491    -4.4506 -3.3634
      5  -3.5868  1.0827    -4.6194 -1.7025
      6  -3.0529  1.5510    -6.3316 -0.6644
      7  -3.3178  1.1994    -5.2963 -1.6955
      8  -3.4094  0.9429    -4.4518 -2.4039
      9  -3.1703  1.1637    -5.2451 -1.8994
     10  -3.0899  0.9319    -4.1429 -2.0384
     11  -3.1614  0.7540    -4.0470 -2.4215
     12  -2.9582  1.0475    -4.2959 -1.9337
     13  -2.8900  0.8384    -3.8871 -2.0135
     14  -2.9334  0.6923    -3.8405 -2.2457
     15  -2.9792  0.5876    -3.8337 -2.4175
     16  -2.8641  0.5434    -3.6323 -2.3713
     17  -2.8972  0.4656    -3.6350 -2.4444
     18  -2.8340  0.4077    -3.4941 -2.4250
     19  -2.7603  0.3742    -3.3809 -2.3956

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1009  0.0592     0.0048  0.1898
      1   0.1005  0.0595     0.0042  0.1897
      2   0.1004  0.0594     0.0041  0.1897
      3   0.1018  0.0591     0.0051  0.1899
      4   0.0943  0.0609     0.0021  0.1887
      5   0.0405  0.0392     0.0001  0.1191
      6   0.0125  0.0117     0.0000  0.0326
      7   0.0154  0.0128     0.0000  0.0370
      8   0.0178  0.0132     0.0001  0.0399
      9   0.0124  0.0088     0.0000  0.0257
     10   0.0131  0.0085     0.0001  0.0261
     11   0.0145  0.0087     0.0003  0.0273
     12   0.0103  0.0063     0.0001  0.0192
     13   0.0108  0.0060     0.0001  0.0193
     14   0.0116  0.0061     0.0004  0.0200
     15   0.0124  0.0063     0.0006  0.0205
     16   0.0130  0.0065     0.0007  0.0218
     17   0.0137  0.0066     0.0009  0.0230
     18   0.0146  0.0068     0.0011  0.0244
     19   0.0152  0.0070     0.0013  0.0254

