Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.7079  2.6794    -9.0104 -0.6508
      1  -6.9289  1.4529    -8.3377 -4.9142
      2  -5.7897  0.8741    -7.0689 -4.7981
      3  -5.2436  0.6343    -6.0429 -4.7471
      4  -4.8273  0.5972    -5.4407 -4.4125
      5  -5.0076  0.4663    -5.5151 -4.7991
      6  -5.0494  0.3532    -5.5136 -5.0091
      7  -5.0043  0.2536    -5.2651 -5.0084
      8  -5.0022  0.1893    -5.2629 -5.0091
      9  -4.8940  0.4931    -5.2669 -4.6468
     10  -4.5437  1.1709    -6.0615 -2.4247
     11  -4.6576  0.9002    -5.5237 -3.6224
     12  -4.7222  0.7088    -5.4434 -4.1483
     13  -4.7641  0.5598    -5.3977 -4.3893
     14  -4.7934  0.4478    -5.3729 -4.5134
     15  -4.7620  0.3666    -5.2502 -4.5136
     16  -4.7923  0.3055    -5.2527 -4.5790
     17  -4.7563  0.2601    -5.2145 -4.5628
     18  -4.6905  0.3144    -5.1501 -4.4955
     19  -4.5925  0.4429    -5.0911 -4.2900

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1022  0.0586     0.0071  0.1899
      1   0.1019  0.0587     0.0069  0.1899
      2   0.1012  0.0590     0.0061  0.1898
      3   0.1020  0.0589     0.0064  0.1900
      4   0.0993  0.0601     0.0043  0.1897
      5   0.1003  0.0585     0.0063  0.1893
      6   0.1086  0.0567     0.0118  0.1908
      7   0.1200  0.0529     0.0221  0.1923
      8   0.1215  0.0517     0.0268  0.1924
      9   0.0577  0.0386     0.0034  0.1289
     10   0.0157  0.0138     0.0000  0.0397
     11   0.0183  0.0141     0.0001  0.0420
     12   0.0206  0.0143     0.0001  0.0447
     13   0.0225  0.0144     0.0009  0.0466
     14   0.0243  0.0145     0.0018  0.0481
     15   0.0262  0.0147     0.0030  0.0508
     16   0.0281  0.0151     0.0044  0.0533
     17   0.0302  0.0157     0.0060  0.0562
     18   0.0257  0.0132     0.0037  0.0469
     19   0.0194  0.0098     0.0015  0.0338

