Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.6775  1.6237    -9.1279 -4.3754
      1  -5.3976  0.9766    -6.7859 -4.1682
      2  -4.7218  0.7291    -5.5285 -3.8777
      3  -4.4085  0.6552    -5.0079 -3.6247
      4  -4.2297  0.6113    -4.7428 -3.4446
      5  -4.0100  0.6401    -4.6091 -3.0852
      6  -4.2037  0.4361    -4.6505 -3.9877
      7  -4.2178  0.3151    -4.6398 -4.0573
      8  -4.1940  0.2461    -4.4739 -4.0579
      9  -4.1928  0.1967    -4.4726 -4.0663
     10  -4.1978  0.1516    -4.4725 -4.0918
     11  -4.1970  0.1301    -4.4715 -4.0961
     12  -4.2001  0.1096    -4.4714 -4.1153
     13  -4.2013  0.0991    -4.4714 -4.1242
     14  -4.2024  0.0925    -4.4714 -4.1323
     15  -4.2019  0.0893    -4.4709 -4.1336
     16  -4.2032  0.0849    -4.4709 -4.1450
     17  -4.2029  0.0834    -4.4705 -4.1459
     18  -4.2034  0.0817    -4.4705 -4.1508
     19  -4.2038  0.0806    -4.4705 -4.1544

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1032  0.0587     0.0049  0.1901
      1   0.1023  0.0592     0.0039  0.1900
      2   0.1008  0.0599     0.0031  0.1899
      3   0.0992  0.0606     0.0032  0.1898
      4   0.0970  0.0606     0.0039  0.1894
      5   0.0839  0.0596     0.0029  0.1855
      6   0.1040  0.0581     0.0077  0.1902
      7   0.1070  0.0564     0.0137  0.1905
      8   0.1142  0.0548     0.0185  0.1917
      9   0.1153  0.0540     0.0212  0.1918
     10   0.1164  0.0532     0.0238  0.1918
     11   0.1173  0.0527     0.0256  0.1919
     12   0.1181  0.0521     0.0277  0.1920
     13   0.1185  0.0518     0.0286  0.1920
     14   0.1188  0.0516     0.0294  0.1920
     15   0.1193  0.0513     0.0303  0.1921
     16   0.1197  0.0510     0.0313  0.1921
     17   0.1201  0.0507     0.0321  0.1921
     18   0.1203  0.0506     0.0326  0.1922
     19   0.1204  0.0505     0.0330  0.1922

