trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1090 610.00  0.00 800.00 17.20  1
  1  881 490.00  0.00 800.00 520.00  0
  2  664 370.00  0.00 800.00 260.00  0
  3  698 390.00  0.00 800.00 104.00  1
  4  735 410.00  0.00 800.00 156.00  0
  5  806 450.00  0.00 800.00 104.00  0
  6  698 390.00  0.00 800.00 104.00  0
  7  698 400.00  0.00 800.00 156.00  0
  8  698 370.00  0.00 800.00 52.00  0
  9 1421 790.00  0.00 800.00 520.00  0
 10  677 380.00  0.00 800.00 21.50  1
 11  696 390.00  0.00 800.00 26.00  1
 12  589 330.00  0.00 800.00 52.00  1
 13  661 370.00  0.00 800.00 52.00  1
 14  805 450.00  0.00 800.00 52.00  0
 15  823 460.00  0.00 800.00 52.00  0
 16  553 310.00  0.00 800.00 52.00  1
 17  571 320.00  0.00 800.00 52.00  1
 18  769 430.00  0.00 800.00 52.00  0
 19  841 470.00  0.00 800.00 52.00  0
