Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.1263  1.4989    -4.1911 -0.2246
      1  -3.1673  1.0871    -4.7037 -2.1574
      2  -2.5923  0.8081    -3.3498 -2.0723
      3  -2.8727  0.7508    -3.5105 -2.5041
      4  -3.0324  0.7568    -3.7454 -2.7290
      5  -3.5144  1.2927    -6.9147 -2.7858
      6  -4.5292  1.9289    -8.6604 -2.1893
      7  -3.9020  1.3813    -7.2028 -2.5570
      8  -3.6764  1.0723    -5.5877 -2.7877
      9  -3.5173  0.8871    -4.6381 -2.8473
     10  -3.7258  0.9532    -5.0838 -2.9981
     11  -3.6432  0.7533    -4.4685 -3.0809
     12  -3.5779  0.6087    -4.2146 -3.1109
     13  -3.4316  0.8038    -4.2087 -2.8166
     14  -3.3967  0.6275    -4.1193 -2.8948
     15  -3.4218  0.5131    -4.0973 -2.9938
     16  -3.4558  0.4342    -4.1017 -3.1386
     17  -3.3976  0.3756    -3.9424 -3.0976
     18  -3.3013  0.3982    -3.8717 -2.9769
     19  -3.3530  0.3605    -3.8989 -3.1049

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0986  0.0603     0.0023  0.1895
      1   0.0975  0.0609     0.0019  0.1895
      2   0.0992  0.0601     0.0024  0.1896
      3   0.0993  0.0598     0.0026  0.1895
      4   0.0981  0.0598     0.0026  0.1892
      5   0.0438  0.0407     0.0001  0.1247
      6   0.0113  0.0112     0.0000  0.0306
      7   0.0144  0.0123     0.0000  0.0344
      8   0.0169  0.0125     0.0000  0.0374
      9   0.0193  0.0130     0.0001  0.0403
     10   0.0171  0.0118     0.0001  0.0355
     11   0.0188  0.0116     0.0001  0.0372
     12   0.0203  0.0117     0.0009  0.0389
     13   0.0157  0.0093     0.0001  0.0293
     14   0.0162  0.0090     0.0006  0.0296
     15   0.0173  0.0090     0.0012  0.0309
     16   0.0184  0.0091     0.0017  0.0322
     17   0.0196  0.0093     0.0023  0.0335
     18   0.0187  0.0090     0.0019  0.0323
     19   0.0194  0.0091     0.0023  0.0331

