Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.4400  2.2436    -7.7341 -0.3496
      1  -5.2474  1.5186    -8.5277 -3.5261
      2  -4.0899  0.7206    -4.9916 -3.4410
      3  -3.6882  0.6071    -4.3229 -3.2621
      4  -3.3948  0.7012    -3.9345 -2.7194
      5  -3.4747  0.4825    -3.9239 -3.4007
      6  -3.4309  0.3717    -3.6891 -3.4192
      7  -3.7818  1.4682    -7.4649 -1.6923
      8  -3.6757  1.1588    -6.0024 -2.3105
      9  -3.6645  0.8966    -4.7204 -2.9384
     10  -3.6689  0.7037    -4.4456 -3.2138
     11  -3.6075  0.5585    -4.1839 -3.2308
     12  -3.6843  0.5112    -4.2083 -3.4323
     13  -3.6461  0.4067    -4.1328 -3.4341
     14  -3.6860  0.3440    -4.1462 -3.4774
     15  -3.8789  0.8122    -4.7376 -3.4288
     16  -3.8503  0.6231    -4.5617 -3.4607
     17  -3.8109  0.4950    -4.4167 -3.4717
     18  -3.7787  0.4032    -4.3122 -3.4747
     19  -3.7939  0.3324    -4.3036 -3.5266

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0997  0.0589     0.0056  0.1894
      1   0.0981  0.0588     0.0053  0.1889
      2   0.1024  0.0586     0.0057  0.1899
      3   0.1012  0.0590     0.0052  0.1898
      4   0.0942  0.0615     0.0018  0.1889
      5   0.1075  0.0581     0.0081  0.1909
      6   0.1178  0.0549     0.0156  0.1923
      7   0.0186  0.0185     0.0000  0.0515
      8   0.0211  0.0183     0.0000  0.0534
      9   0.0237  0.0183     0.0001  0.0553
     10   0.0261  0.0183     0.0002  0.0578
     11   0.0287  0.0185     0.0015  0.0605
     12   0.0302  0.0190     0.0020  0.0627
     13   0.0327  0.0192     0.0039  0.0656
     14   0.0354  0.0199     0.0057  0.0691
     15   0.0163  0.0100     0.0001  0.0315
     16   0.0169  0.0097     0.0004  0.0318
     17   0.0181  0.0096     0.0011  0.0327
     18   0.0192  0.0096     0.0017  0.0335
     19   0.0203  0.0095     0.0025  0.0342

