trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1395 780.00  0.00 800.00 12.90  0
  1  714 400.00  0.00 800.00 26.00  1
  2  663 370.00  0.00 800.00 156.00  0
  3  769 430.00  0.00 800.00 52.00  0
  4  822 460.00  0.00 800.00 26.00  1
  5  661 370.00  0.00 800.00 52.00  0
  6  804 450.00  0.00 800.00 26.00  1
  7  679 380.00  0.00 800.00 52.00  0
  8  804 430.00  0.00 800.00 21.50  1
  9  571 320.00  0.00 800.00 52.00  0
 10  822 460.00  0.00 800.00 26.00  0
 11  822 480.00  0.00 800.00 52.00  1
 12 1421 790.00  0.00 800.00 520.00  0
 13 1421 780.00  0.00 800.00 260.00  0
 14 1421 790.00  0.00 800.00 260.00  0
 15    0  10.00  0.00 800.00  0.43  1
 16  480 270.00  0.00 800.00 26.00  1
 17  534 300.00  0.00 800.00 26.00  0
 18    0  10.00  0.00 800.00  0.43  1
 19    0  10.00  0.00 800.00  0.71  1
