Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.0243  1.9399    -9.1433 -3.1810
      1  -7.6549  1.1420    -5.6730 -6.3588
      2  -6.7810  0.8231    -7.7861 -6.1465
      3  -7.1004  0.7076    -7.9694 -6.7337
      4  -7.2744  0.6338    -8.1507 -7.0262
      5  -7.4368  0.6273    -8.4728 -7.1854
      6  -7.3464  0.4637    -7.8192 -7.1780
      7  -7.3609  0.3553    -7.8014 -7.1940
      8  -7.3675  0.2840    -7.7879 -7.2029
      9  -7.3702  0.2369    -7.7738 -7.2110
     10  -7.3709  0.2080    -7.7637 -7.2150
     11  -7.3707  0.1893    -7.7542 -7.2186
     12  -7.3703  0.1777    -7.7468 -7.2207
     13  -7.3697  0.1703    -7.7409 -7.2221
     14  -7.3691  0.1646    -7.7351 -7.2236
     15  -7.3685  0.1602    -7.7299 -7.2249
     16  -7.3681  0.1559    -7.7239 -7.2272
     17  -7.3677  0.1522    -7.7185 -7.2293
     18  -7.3673  0.1499    -7.7152 -7.2299
     19  -7.3669  0.1477    -7.7117 -7.2307

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1013  0.0591     0.0056  0.1898
      1   0.1009  0.0591     0.0056  0.1897
      2   0.0984  0.0600     0.0036  0.1894
      3   0.0999  0.0595     0.0051  0.1896
      4   0.1015  0.0591     0.0068  0.1899
      5   0.0976  0.0596     0.0064  0.1892
      6   0.1119  0.0563     0.0127  0.1915
      7   0.1139  0.0550     0.0170  0.1916
      8   0.1152  0.0542     0.0201  0.1917
      9   0.1166  0.0533     0.0231  0.1919
     10   0.1174  0.0527     0.0250  0.1919
     11   0.1182  0.0522     0.0269  0.1920
     12   0.1188  0.0518     0.0283  0.1920
     13   0.1192  0.0515     0.0292  0.1921
     14   0.1196  0.0512     0.0302  0.1921
     15   0.1200  0.0510     0.0311  0.1921
     16   0.1205  0.0506     0.0323  0.1922
     17   0.1210  0.0503     0.0334  0.1922
     18   0.1213  0.0501     0.0340  0.1922
     19   0.1215  0.0500     0.0347  0.1923

