Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.0243  1.9399    -9.1433 -3.1810
      1  -7.5460  1.1718    -6.0916 -6.1279
      2  -6.6760  0.7977    -7.7117 -6.0367
      3  -7.0963  0.7060    -7.9572 -6.7119
      4  -7.2725  0.6324    -8.1431 -7.0205
      5  -7.4352  0.6258    -8.4615 -7.1843
      6  -7.3455  0.4626    -7.8169 -7.1771
      7  -7.3607  0.3533    -7.7958 -7.1975
      8  -7.3674  0.2802    -7.7798 -7.2089
      9  -7.3700  0.2333    -7.7674 -7.2153
     10  -7.3708  0.2038    -7.7570 -7.2196
     11  -7.3707  0.1863    -7.7497 -7.2218
     12  -7.3703  0.1738    -7.7410 -7.2251
     13  -7.3699  0.1647    -7.7325 -7.2289
     14  -7.3693  0.1594    -7.7272 -7.2301
     15  -7.3688  0.1557    -7.7230 -7.2308
     16  -7.3683  0.1524    -7.7187 -7.2318
     17  -7.3679  0.1494    -7.7143 -7.2330
     18  -7.3675  0.1468    -7.7102 -7.2342
     19  -7.3671  0.1447    -7.7070 -7.2349

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1013  0.0591     0.0056  0.1898
      1   0.1016  0.0588     0.0063  0.1898
      2   0.1000  0.0595     0.0049  0.1896
      3   0.0996  0.0596     0.0051  0.1896
      4   0.1015  0.0591     0.0069  0.1899
      5   0.0977  0.0596     0.0065  0.1892
      6   0.1120  0.0563     0.0127  0.1915
      7   0.1146  0.0547     0.0179  0.1917
      8   0.1163  0.0536     0.0218  0.1918
      9   0.1174  0.0528     0.0244  0.1919
     10   0.1183  0.0522     0.0266  0.1920
     11   0.1188  0.0519     0.0280  0.1920
     12   0.1196  0.0514     0.0296  0.1921
     13   0.1204  0.0508     0.0313  0.1922
     14   0.1208  0.0506     0.0323  0.1922
     15   0.1211  0.0504     0.0330  0.1922
     16   0.1214  0.0502     0.0338  0.1923
     17   0.1217  0.0499     0.0347  0.1923
     18   0.1220  0.0497     0.0353  0.1923
     19   0.1223  0.0496     0.0359  0.1923

