Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.7378  1.7158    -5.4024 -0.2919
      1  -1.4333  1.1085    -2.8616 -0.1575
      2  -2.2015  0.8188    -3.0403 -1.5985
      3  -1.8156  0.8008    -2.3707 -1.3884
      4  -1.6514  0.8044    -2.0857 -1.2021
      5  -1.6661  0.6170    -2.0568 -1.5742
      6  -2.0273  1.1759    -4.2097 -1.4986
      7  -1.9498  1.2888    -4.9321 -1.3379
      8  -2.2380  1.9177    -7.4933 -0.7768
      9  -1.9166  1.5165    -6.0149 -0.8237
     10  -1.7195  1.1627    -3.3014 -0.8496
     11  -1.6923  0.9224    -2.3905 -1.1400
     12  -1.6766  0.7318    -2.2630 -1.3391
     13  -1.6689  0.5829    -2.1898 -1.3980
     14  -1.9372  0.9754    -2.9660 -1.4216
     15  -2.5115  1.5804    -6.8464 -1.4023
     16  -2.3046  1.2401    -4.8658 -1.4633
     17  -2.1821  0.9657    -3.3965 -1.4987
     18  -2.0605  0.7970    -2.9892 -1.4799
     19  -1.9726  0.6580    -2.7741 -1.4616

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1001  0.0595     0.0042  0.1896
      1   0.1007  0.0593     0.0048  0.1897
      2   0.0998  0.0598     0.0036  0.1897
      3   0.0979  0.0602     0.0025  0.1893
      4   0.0975  0.0608     0.0022  0.1894
      5   0.1098  0.0574     0.0084  0.1912
      6   0.0497  0.0405     0.0001  0.1263
      7   0.0447  0.0371     0.0000  0.1133
      8   0.0198  0.0211     0.0000  0.0591
      9   0.0225  0.0211     0.0000  0.0613
     10   0.0243  0.0209     0.0001  0.0626
     11   0.0278  0.0214     0.0001  0.0664
     12   0.0311  0.0218     0.0011  0.0696
     13   0.0342  0.0222     0.0023  0.0730
     14   0.0176  0.0118     0.0001  0.0368
     15   0.0083  0.0060     0.0000  0.0166
     16   0.0092  0.0057     0.0000  0.0172
     17   0.0097  0.0054     0.0001  0.0175
     18   0.0104  0.0056     0.0003  0.0185
     19   0.0112  0.0058     0.0005  0.0193

