trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  206 120.00  0.00 800.00 10.80  1
  1  753 420.00  0.00 800.00 156.00  0
  2  694 390.00  0.00 800.00 17.20  0
  3  654 370.00  0.00 800.00  6.44  1
  4  745 420.00  0.00 800.00  8.60  1
  5  693 390.00  0.00 800.00 12.90  0
  6  764 430.00  0.00 800.00 10.80  0
  7  727 410.00  0.00 800.00  8.60  1
  8  727 400.00  0.00 800.00  6.44  0
  9 1419 790.00  0.00 800.00 156.00  0
 10 1420 790.00  0.00 800.00 260.00  0
 11  600 340.00  0.00 800.00  6.44  1
 12  801 450.00  0.00 800.00 12.90  0
 13  672 380.00  0.00 800.00  6.44  1
 14  745 420.00  0.00 800.00  8.60  0
 15  690 390.00  0.00 800.00  6.44  1
 16  781 440.00  0.00 800.00  8.60  0
 17  710 400.00  0.00 800.00 10.80  0
 18  690 390.00  0.00 800.00  6.44  1
 19  781 440.00  0.00 800.00  8.60  0
