Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.9793  2.5263    -9.0378 -1.1684
      1  -2.9316  1.4085    -5.1296 -0.9368
      2  -1.7641  0.8800    -2.8828 -0.7881
      3  -2.3118  0.6573    -3.0473 -1.8555
      4  -2.5948  0.5948    -3.1853 -2.2999
      5  -2.4183  0.5416    -2.8487 -2.1769
      6  -2.3684  0.4117    -2.6347 -2.1739
      7  -2.3892  0.3062    -2.6343 -2.3792
      8  -2.6571  1.6247    -7.1538 -1.3623
      9  -2.4357  1.2700    -5.3614 -1.4882
     10  -2.3047  0.9784    -3.3734 -1.5706
     11  -2.3035  0.7839    -3.1060 -1.8125
     12  -2.2254  0.6206    -2.8289 -1.8186
     13  -2.2493  0.5034    -2.8141 -1.9203
     14  -2.1661  0.4778    -2.6325 -1.8790
     15  -2.1873  0.3919    -2.6321 -1.9464
     16  -2.1399  0.3324    -2.5912 -1.9264
     17  -2.1099  0.2749    -2.5371 -1.9174
     18  -2.1267  0.2230    -2.5439 -1.9845
     19  -2.1074  0.1844    -2.4588 -1.9718

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1016  0.0587     0.0067  0.1898
      1   0.1017  0.0587     0.0069  0.1898
      2   0.1017  0.0585     0.0073  0.1897
      3   0.1013  0.0587     0.0067  0.1897
      4   0.1007  0.0589     0.0060  0.1896
      5   0.1029  0.0585     0.0074  0.1900
      6   0.1117  0.0562     0.0139  0.1914
      7   0.1210  0.0526     0.0237  0.1925
      8   0.0168  0.0153     0.0000  0.0429
      9   0.0187  0.0150     0.0000  0.0444
     10   0.0199  0.0147     0.0001  0.0451
     11   0.0221  0.0150     0.0004  0.0474
     12   0.0241  0.0151     0.0013  0.0493
     13   0.0263  0.0154     0.0022  0.0520
     14   0.0270  0.0156     0.0025  0.0530
     15   0.0291  0.0159     0.0038  0.0552
     16   0.0313  0.0164     0.0052  0.0586
     17   0.0333  0.0168     0.0071  0.0610
     18   0.0354  0.0169     0.0083  0.0632
     19   0.0374  0.0172     0.0095  0.0658

