Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.3831  1.3344    -6.5423 -5.8491
      1  -6.5267  0.9573    -7.6861 -5.7636
      2  -5.9696  0.8414    -6.7361 -5.3187
      3  -5.8063  0.7761    -6.3630 -5.1884
      4  -5.6272  0.8339    -6.2230 -4.6103
      5  -4.9732  1.4697    -6.2922 -1.5537
      6  -5.3920  0.9739    -6.2134 -3.9490
      7  -5.5361  0.7579    -6.1702 -5.0273
      8  -5.4443  0.7194    -6.0274 -4.9377
      9  -5.1657  1.1053    -6.2044 -3.1297
     10  -5.2193  0.8618    -5.9929 -4.2176
     11  -5.3147  0.6712    -5.9627 -4.8025
     12  -5.3748  0.5314    -5.9498 -5.0555
     13  -5.2793  0.5525    -5.7902 -4.9651
     14  -5.3167  0.4346    -5.7873 -5.0694
     15  -5.2776  0.3775    -5.7556 -5.0568
     16  -5.2793  0.2997    -5.7459 -5.0685
     17  -5.3127  0.2548    -5.7551 -5.1743
     18  -5.2797  0.2207    -5.7125 -5.1445
     19  -5.2653  0.1843    -5.6602 -5.1394

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0997  0.0601     0.0017  0.1897
      1   0.0987  0.0606     0.0013  0.1896
      2   0.0978  0.0614     0.0001  0.1896
      3   0.1014  0.0611     0.0011  0.1904
      4   0.0976  0.0626     0.0007  0.1902
      5   0.0287  0.0308     0.0000  0.0892
      6   0.0369  0.0326     0.0001  0.0991
      7   0.0441  0.0339     0.0001  0.1074
      8   0.0440  0.0336     0.0001  0.1068
      9   0.0201  0.0163     0.0000  0.0477
     10   0.0215  0.0160     0.0001  0.0485
     11   0.0243  0.0161     0.0003  0.0515
     12   0.0268  0.0163     0.0016  0.0539
     13   0.0252  0.0154     0.0012  0.0506
     14   0.0272  0.0154     0.0027  0.0526
     15   0.0290  0.0160     0.0037  0.0551
     16   0.0298  0.0158     0.0052  0.0557
     17   0.0320  0.0163     0.0072  0.0591
     18   0.0340  0.0170     0.0078  0.0621
     19   0.0359  0.0174     0.0087  0.0649

