Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.5658  2.2020    -9.0978 -2.2678
      1  -3.6391  1.1687    -5.4279 -2.0175
      2  -4.4933  0.7270    -5.5032 -3.7289
      3  -4.0831  0.5463    -4.7312 -3.6926
      4  -3.8215  0.4855    -4.3455 -3.5240
      5  -3.9708  0.4298    -4.4266 -3.7750
      6  -3.9599  0.3255    -4.3998 -3.7858
      7  -3.9537  0.2560    -4.3798 -3.7924
      8  -3.6682  1.0068    -4.7393 -2.3511
      9  -3.7431  0.7731    -4.4749 -3.1019
     10  -3.9271  0.8910    -4.8800 -3.2158
     11  -3.9275  0.6907    -4.6489 -3.4753
     12  -3.9981  0.6199    -4.6717 -3.6903
     13  -3.9425  0.5075    -4.4657 -3.6914
     14  -3.9272  0.3945    -4.4399 -3.6973
     15  -3.8249  0.4735    -4.3585 -3.5120
     16  -3.7540  0.4585    -4.2097 -3.4622
     17  -3.7689  0.3617    -4.2069 -3.5336
     18  -3.7228  0.3220    -4.1768 -3.5059
     19  -3.8117  0.4465    -4.2421 -3.5443

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1040  0.0580     0.0078  0.1901
      1   0.1037  0.0583     0.0070  0.1901
      2   0.1044  0.0578     0.0081  0.1902
      3   0.1057  0.0574     0.0096  0.1904
      4   0.1048  0.0574     0.0091  0.1901
      5   0.1052  0.0564     0.0114  0.1899
      6   0.1072  0.0552     0.0162  0.1901
      7   0.1087  0.0543     0.0196  0.1903
      8   0.0229  0.0184     0.0001  0.0547
      9   0.0262  0.0187     0.0001  0.0584
     10   0.0216  0.0152     0.0001  0.0467
     11   0.0235  0.0149     0.0001  0.0478
     12   0.0248  0.0153     0.0007  0.0501
     13   0.0272  0.0156     0.0022  0.0531
     14   0.0281  0.0153     0.0040  0.0537
     15   0.0243  0.0132     0.0022  0.0457
     16   0.0247  0.0136     0.0022  0.0468
     17   0.0261  0.0135     0.0040  0.0479
     18   0.0276  0.0142     0.0048  0.0509
     19   0.0218  0.0109     0.0021  0.0388

