Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.2226  1.4641    -4.3974 -0.2387
      1  -3.2324  0.9374    -4.4708 -2.1762
      2  -3.7420  0.7068    -4.6148 -3.1710
      3  -4.1488  0.6629    -4.8845 -3.7645
      4  -4.3340  0.6835    -5.2233 -4.0522
      5  -4.7311  1.0949    -7.2482 -4.0701
      6  -5.4111  1.5557    -8.6183 -3.3526
      7  -5.0034  1.1127    -7.0479 -3.9706
      8  -4.8387  0.8634    -6.0953 -4.1845
      9  -4.7099  0.7204    -5.6096 -4.2174
     10  -4.9166  0.9242    -6.1420 -4.1334
     11  -4.9273  0.7319    -5.9300 -4.3436
     12  -4.8712  0.5932    -5.6587 -4.3848
     13  -4.8263  0.4906    -5.4881 -4.3965
     14  -4.8873  0.4189    -5.5000 -4.5397
     15  -4.9830  0.4147    -5.5839 -4.6939
     16  -4.9450  0.3468    -5.4878 -4.6803
     17  -4.9947  0.3078    -5.5039 -4.7677
     18  -5.0265  0.2692    -5.5111 -4.8049
     19  -5.1399  0.3681    -5.7355 -4.8803

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1002  0.0596     0.0034  0.1897
      1   0.1002  0.0596     0.0036  0.1897
      2   0.1004  0.0592     0.0044  0.1896
      3   0.0972  0.0601     0.0025  0.1890
      4   0.0960  0.0608     0.0020  0.1890
      5   0.0467  0.0450     0.0001  0.1393
      6   0.0134  0.0130     0.0000  0.0362
      7   0.0167  0.0142     0.0000  0.0409
      8   0.0196  0.0148     0.0001  0.0450
      9   0.0226  0.0159     0.0001  0.0495
     10   0.0158  0.0111     0.0001  0.0333
     11   0.0165  0.0108     0.0001  0.0336
     12   0.0181  0.0109     0.0007  0.0352
     13   0.0196  0.0111     0.0013  0.0373
     14   0.0211  0.0115     0.0019  0.0394
     15   0.0208  0.0114     0.0018  0.0391
     16   0.0223  0.0117     0.0026  0.0407
     17   0.0236  0.0122     0.0033  0.0430
     18   0.0250  0.0125     0.0042  0.0453
     19   0.0187  0.0091     0.0018  0.0325

