Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.3776  2.2968    -9.0776 -1.9367
      1  -3.4611  1.2452    -5.4127 -1.7384
      2  -2.4310  0.7889    -3.4143 -1.6269
      3  -2.9622  0.6309    -3.6300 -2.5646
      4  -2.7835  0.5298    -3.2400 -2.4696
      5  -2.9340  0.4965    -3.3539 -2.7224
      6  -2.9480  0.3867    -3.3429 -2.9069
      7  -2.9128  0.2787    -3.1594 -2.9067
      8  -2.9013  0.2030    -3.1538 -2.9070
      9  -2.8962  0.1603    -3.1519 -2.9065
     10  -2.8944  0.1209    -3.1513 -2.9068
     11  -2.8786  0.1651    -3.1506 -2.7785
     12  -2.8835  0.1226    -3.1506 -2.8199
     13  -2.8740  0.1236    -3.1500 -2.7591
     14  -2.8728  0.1087    -3.1498 -2.7567
     15  -2.8596  0.1173    -3.1490 -2.7178
     16  -2.8917  0.0681    -3.1508 -2.9051
     17  -2.8930  0.0569    -3.1509 -2.9063
     18  -2.8921  0.0552    -3.1508 -2.9055
     19  -2.8912  0.0552    -3.1508 -2.9045

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0588     0.0067  0.1898
      1   0.1017  0.0587     0.0067  0.1898
      2   0.1016  0.0588     0.0065  0.1898
      3   0.1004  0.0593     0.0051  0.1896
      4   0.1042  0.0581     0.0080  0.1902
      5   0.1057  0.0575     0.0088  0.1904
      6   0.1142  0.0553     0.0157  0.1917
      7   0.1224  0.0518     0.0269  0.1926
      8   0.1271  0.0492     0.0357  0.1931
      9   0.1323  0.0474     0.0422  0.1939
     10   0.1346  0.0460     0.0472  0.1941
     11   0.1214  0.0490     0.0334  0.1912
     12   0.1233  0.0476     0.0384  0.1914
     13   0.1235  0.0484     0.0371  0.1918
     14   0.1262  0.0476     0.0397  0.1923
     15   0.1249  0.0489     0.0373  0.1925
     16   0.1351  0.0442     0.0511  0.1936
     17   0.1357  0.0436     0.0532  0.1937
     18   0.1388  0.0429     0.0559  0.1942
     19   0.1416  0.0422     0.0582  0.1947

