Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.3776  2.2968    -9.0776 -1.9367
      1  -3.3393  1.1927    -5.1721 -1.7237
      2  -2.4298  0.7880    -3.4134 -1.6266
      3  -2.9603  0.6295    -3.6243 -2.5629
      4  -2.7830  0.5298    -3.2391 -2.4685
      5  -2.9335  0.4961    -3.3530 -2.7220
      6  -2.9475  0.3860    -3.3421 -2.9068
      7  -2.9127  0.2787    -3.1594 -2.9067
      8  -2.9043  0.2013    -3.1569 -2.9071
      9  -2.9080  0.1480    -3.1568 -2.9126
     10  -2.9024  0.1063    -3.1529 -2.9126
     11  -2.8872  0.3148    -3.1543 -2.7428
     12  -2.9022  0.2407    -3.1544 -2.9045
     13  -2.9011  0.1761    -3.1538 -2.9073
     14  -2.9036  0.1309    -3.1536 -2.9118
     15  -2.9102  0.1642    -3.1568 -2.9134
     16  -2.9048  0.1210    -3.1536 -2.9135
     17  -2.9027  0.0871    -3.1525 -2.9136
     18  -2.9029  0.0658    -3.1524 -2.9143
     19  -2.9021  0.0474    -3.1519 -2.9143

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0588     0.0067  0.1898
      1   0.1014  0.0589     0.0062  0.1898
      2   0.1016  0.0588     0.0065  0.1898
      3   0.1004  0.0592     0.0052  0.1896
      4   0.1041  0.0581     0.0080  0.1902
      5   0.1057  0.0575     0.0088  0.1904
      6   0.1142  0.0552     0.0157  0.1917
      7   0.1224  0.0518     0.0268  0.1926
      8   0.1241  0.0504     0.0318  0.1927
      9   0.1286  0.0480     0.0399  0.1932
     10   0.1324  0.0459     0.0472  0.1936
     11   0.0790  0.0420     0.0156  0.1556
     12   0.0855  0.0414     0.0217  0.1602
     13   0.0870  0.0407     0.0248  0.1608
     14   0.0904  0.0401     0.0292  0.1629
     15   0.0815  0.0373     0.0245  0.1485
     16   0.0850  0.0368     0.0291  0.1510
     17   0.0863  0.0363     0.0313  0.1517
     18   0.0891  0.0361     0.0346  0.1541
     19   0.0901  0.0357     0.0361  0.1546

