trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  432 250.00  0.00 800.00  0.43  1
  1  716 400.00  0.00 800.00 104.00  1
  2  971 540.00  0.00 800.00 520.00  0
  3  754 420.00  0.00 800.00 260.00  0
  4  753 420.00  0.00 800.00 156.00  0
  5  645 360.00  0.00 800.00 156.00  1
  6  645 360.00  0.00 800.00 260.00  1
  7  844 470.00  0.00 800.00 260.00  1
  8    7  10.00  0.00 800.00  8.60  1
  9    6  10.00  0.00 800.00  6.44  1
 10  863 480.00  0.00 800.00 520.00  0
 11  827 460.00  0.00 800.00 520.00  0
 12  627 350.00  0.00 800.00 156.00  1
 13  880 490.00  0.00 800.00 260.00  0
 14  862 480.00  0.00 800.00 260.00  0
 15  681 380.00  0.00 800.00 156.00  1
 16  826 460.00  0.00 800.00 260.00  0
 17  610 340.00  0.00 800.00 260.00  1
 18  808 450.00  0.00 800.00 260.00  0
 19  592 330.00  0.00 800.00 260.00  1
