Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.0085  1.9484    -9.1417 -3.1512
      1  -4.3595  1.0547    -5.9825 -2.9886
      2  -5.1351  0.7087    -6.0542 -4.4881
      3  -5.5452  0.5920    -6.2471 -5.1998
      4  -5.8255  0.6569    -6.6066 -5.5610
      5  -5.7490  0.4676    -6.1123 -5.5680
      6  -5.7894  0.3569    -6.0991 -5.7942
      7  -5.7977  0.2684    -6.0731 -5.7969
      8  -5.7853  0.1876    -6.0467 -5.7972
      9  -5.7855  0.1391    -6.0457 -5.7976
     10  -5.7004  0.3353    -6.0445 -5.5515
     11  -5.7144  0.2564    -6.0439 -5.5644
     12  -5.7153  0.2053    -6.0419 -5.5660
     13  -5.7159  0.1731    -6.0410 -5.5670
     14  -5.7160  0.1535    -6.0401 -5.5677
     15  -5.7158  0.1420    -6.0394 -5.5681
     16  -5.7223  0.1297    -6.0397 -5.5750
     17  -5.7222  0.1260    -6.0394 -5.5752
     18  -5.7219  0.1238    -6.0391 -5.5752
     19  -5.5579  0.1747    -5.9959 -5.4046

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1012  0.0591     0.0056  0.1898
      1   0.1010  0.0591     0.0054  0.1897
      2   0.1007  0.0591     0.0053  0.1897
      3   0.1006  0.0592     0.0050  0.1897
      4   0.0940  0.0607     0.0023  0.1885
      5   0.1072  0.0580     0.0081  0.1908
      6   0.1167  0.0548     0.0158  0.1920
      7   0.1186  0.0534     0.0213  0.1922
      8   0.1250  0.0501     0.0320  0.1928
      9   0.1258  0.0494     0.0348  0.1929
     10   0.0695  0.0407     0.0113  0.1457
     11   0.0718  0.0401     0.0149  0.1471
     12   0.0728  0.0397     0.0167  0.1476
     13   0.0734  0.0395     0.0179  0.1479
     14   0.0740  0.0393     0.0191  0.1483
     15   0.0748  0.0391     0.0205  0.1487
     16   0.0764  0.0388     0.0222  0.1497
     17   0.0767  0.0386     0.0227  0.1498
     18   0.0771  0.0385     0.0233  0.1501
     19   0.0343  0.0156     0.0096  0.0601

