Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.8380  1.7685    -5.6051 -0.3021
      1  -1.5483  1.1342    -3.1018 -0.1703
      2  -2.3096  0.7936    -3.1621 -1.6129
      3  -2.7059  0.6756    -3.3728 -2.2887
      4  -2.4401  0.7079    -2.9318 -2.1187
      5  -2.3679  0.5520    -2.6372 -2.1179
      6  -2.2408  1.2699    -4.9916 -1.1278
      7  -2.2881  1.0594    -3.6060 -1.6534
      8  -2.2802  0.8621    -2.8922 -1.8978
      9  -2.5105  1.1125    -4.5427 -1.9548
     10  -2.3911  0.8496    -3.0025 -1.9981
     11  -2.4557  0.8049    -3.0486 -2.1304
     12  -2.3877  0.6157    -2.8249 -2.1345
     13  -2.4094  0.5217    -2.8237 -2.1855
     14  -2.4080  0.8633    -2.9745 -2.0897
     15  -2.3380  0.6546    -2.7780 -2.1150
     16  -2.3825  0.6076    -2.8083 -2.1390
     17  -2.3918  0.5070    -2.7978 -2.1695
     18  -2.3542  0.4879    -2.6674 -2.1481
     19  -2.3090  0.6255    -2.6385 -2.1210

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1003  0.0595     0.0044  0.1897
      1   0.1011  0.0592     0.0054  0.1898
      2   0.1009  0.0593     0.0049  0.1898
      3   0.1004  0.0594     0.0046  0.1897
      4   0.0962  0.0602     0.0026  0.1889
      5   0.1068  0.0584     0.0075  0.1908
      6   0.0317  0.0298     0.0000  0.0882
      7   0.0387  0.0321     0.0001  0.0990
      8   0.0446  0.0334     0.0001  0.1069
      9   0.0297  0.0225     0.0001  0.0686
     10   0.0327  0.0221     0.0001  0.0709
     11   0.0341  0.0231     0.0001  0.0743
     12   0.0370  0.0229     0.0028  0.0766
     13   0.0405  0.0240     0.0050  0.0820
     14   0.0261  0.0159     0.0001  0.0518
     15   0.0279  0.0155     0.0018  0.0530
     16   0.0288  0.0155     0.0024  0.0537
     17   0.0307  0.0157     0.0043  0.0557
     18   0.0312  0.0156     0.0050  0.0561
     19   0.0269  0.0141     0.0022  0.0488

