trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1271 710.00  0.00 800.00 21.50  1
  1 1043 580.00  0.00 800.00 520.00  0
  2  701 390.00  0.00 800.00 520.00  0
  3  754 420.00  0.00 800.00 260.00  0
  4  664 370.00  0.00 800.00 260.00  0
  5  735 410.00  0.00 800.00 156.00  0
  6  770 430.00  0.00 800.00 104.00  0
  7  823 460.00  0.00 800.00 52.00  1
  8  680 380.00  0.00 800.00 104.00  1
  9  663 370.00  0.00 800.00 156.00  1
 10  645 360.00  0.00 800.00 156.00  1
 11  627 350.00  0.00 800.00 156.00  1
 12  825 460.00  0.00 800.00 156.00  1
 13    7  10.00  0.00 800.00  8.60  1
 14  862 480.00  0.00 800.00 260.00  0
 15  808 450.00  0.00 800.00 260.00  0
 16  789 440.00  0.00 800.00 156.00  1
 17  790 440.00  0.00 800.00 260.00  0
 18  591 330.00  0.00 800.00 156.00  0
 19    5  10.00  0.00 800.00  4.30  1
