Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.1122  1.4320    -7.5291 -5.2670
      1  -5.9706  0.9206    -7.0959 -4.9841
      2  -5.5578  0.7434    -6.3244 -4.7871
      3  -5.2543  0.6906    -5.8963 -4.4932
      4  -5.0700  0.6756    -5.6730 -4.2319
      5  -4.7383  0.8379    -5.4787 -3.4368
      6  -4.9661  0.6143    -5.4978 -4.5296
      7  -4.9324  0.5134    -5.3127 -4.5659
      8  -4.9893  0.3651    -5.3037 -4.9096
      9  -5.0082  0.2698    -5.2934 -5.0115
     10  -4.9998  0.2029    -5.2586 -5.0120
     11  -5.0027  0.1469    -5.2583 -5.0133
     12  -5.0167  1.1163    -6.4406 -3.0303
     13  -5.0554  0.8511    -5.8514 -4.4197
     14  -5.0765  0.6498    -5.7467 -4.6552
     15  -5.0666  0.5140    -5.6345 -4.7454
     16  -5.0995  0.4109    -5.6221 -4.8349
     17  -5.1222  0.3339    -5.6160 -4.9444
     18  -5.0664  0.3048    -5.5138 -4.8853
     19  -5.0315  0.2631    -5.4822 -4.8633

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0592     0.0031  0.1899
      1   0.1000  0.0601     0.0014  0.1897
      2   0.1002  0.0600     0.0024  0.1897
      3   0.0972  0.0608     0.0021  0.1894
      4   0.0920  0.0609     0.0022  0.1882
      5   0.0599  0.0524     0.0001  0.1661
      6   0.0785  0.0550     0.0015  0.1774
      7   0.0877  0.0558     0.0039  0.1818
      8   0.0983  0.0531     0.0114  0.1844
      9   0.1055  0.0509     0.0199  0.1860
     10   0.1120  0.0488     0.0277  0.1875
     11   0.1128  0.0482     0.0303  0.1876
     12   0.0189  0.0148     0.0000  0.0433
     13   0.0205  0.0144     0.0001  0.0442
     14   0.0214  0.0140     0.0002  0.0447
     15   0.0231  0.0140     0.0012  0.0461
     16   0.0249  0.0140     0.0022  0.0475
     17   0.0264  0.0140     0.0034  0.0489
     18   0.0279  0.0146     0.0040  0.0519
     19   0.0298  0.0152     0.0053  0.0545

