Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.7357  2.6646    -9.0132 -0.6990
      1  -2.6844  1.5366    -5.1020 -0.4684
      2  -1.4971  0.9569    -2.8362 -0.3205
      3  -2.1603  0.6609    -2.8959 -1.6090
      4  -2.4332  0.5530    -3.0376 -2.1193
      5  -2.7331  0.6122    -3.4633 -2.4441
      6  -3.2161  1.0807    -5.4471 -2.5184
      7  -3.9359  1.3987    -7.1548 -2.6627
      8  -3.5102  1.0648    -5.4545 -2.6484
      9  -3.3218  0.8468    -4.4698 -2.6558
     10  -3.1685  0.7381    -4.0370 -2.6136
     11  -3.0643  0.6312    -3.7353 -2.5697
     12  -3.1804  0.6073    -3.8576 -2.7466
     13  -3.1205  0.4984    -3.6688 -2.7401
     14  -3.0042  0.6242    -3.6179 -2.5447
     15  -3.0163  0.4984    -3.5927 -2.6727
     16  -3.1318  0.5651    -3.6871 -2.7603
     17  -3.0931  0.4519    -3.6312 -2.7658
     18  -3.0108  0.7637    -3.6719 -2.4768
     19  -2.9713  0.5891    -3.6091 -2.5073

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1022  0.0586     0.0071  0.1899
      1   0.1026  0.0584     0.0076  0.1899
      2   0.1039  0.0580     0.0089  0.1901
      3   0.1027  0.0585     0.0078  0.1900
      4   0.1038  0.0583     0.0082  0.1902
      5   0.0974  0.0607     0.0043  0.1895
      6   0.0350  0.0335     0.0001  0.1012
      7   0.0127  0.0104     0.0000  0.0301
      8   0.0154  0.0116     0.0001  0.0342
      9   0.0176  0.0120     0.0001  0.0374
     10   0.0197  0.0129     0.0003  0.0407
     11   0.0216  0.0134     0.0009  0.0438
     12   0.0220  0.0136     0.0010  0.0445
     13   0.0238  0.0139     0.0019  0.0467
     14   0.0192  0.0112     0.0008  0.0371
     15   0.0206  0.0113     0.0016  0.0385
     16   0.0185  0.0101     0.0010  0.0339
     17   0.0197  0.0101     0.0017  0.0346
     18   0.0132  0.0071     0.0001  0.0230
     19   0.0135  0.0069     0.0006  0.0232

