trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  151  90.00  0.00 800.00  8.60  1
  1  753 420.00  0.00 800.00 156.00  0
  2  676 380.00  0.00 800.00 17.20  0
  3  707 400.00  0.00 800.00  4.30  1
  4  655 370.00  0.00 800.00  8.60  1
  5  693 390.00  0.00 800.00 12.90  1
  6  623 350.00  0.00 800.00 21.50  1
  7  714 400.00  0.00 800.00 26.00  1
  8  751 420.00  0.00 800.00 52.00  0
  9  733 410.00  0.00 800.00 52.00  0
 10  786 440.00  0.00 800.00 26.00  0
 11  768 430.00  0.00 800.00 26.00  0
 12  695 390.00  0.00 800.00 21.50  1
 13  822 460.00  0.00 800.00 26.00  0
 14  641 360.00  0.00 800.00 21.50  0
 15  621 350.00  0.00 800.00 12.90  1
 16  749 420.00  0.00 800.00 21.50  1
 17  894 500.00  0.00 800.00 26.00  0
 18  586 330.00  0.00 800.00 17.20  0
 19 1421 790.00  0.00 800.00 520.00  0
