Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.5136  2.2221    -9.0915 -2.1986
      1  -3.7250  1.2443    -5.6729 -2.0083
      2  -4.7422  0.7563    -5.7720 -3.9710
      3  -4.2013  0.5841    -4.8387 -3.7647
      4  -4.3745  0.4822    -4.9264 -4.1612
      5  -4.2216  0.4460    -4.6597 -4.0354
      6  -4.1944  0.3419    -4.4744 -4.0447
      7  -4.2188  0.2455    -4.4742 -4.2214
      8  -4.2156  0.1812    -4.4725 -4.2219
      9  -4.2165  0.1350    -4.4722 -4.2228
     10  -4.2151  0.1044    -4.4711 -4.2230
     11  -4.2111  0.0798    -4.4671 -4.2231
     12  -4.2110  0.0668    -4.4669 -4.2232
     13  -4.2115  0.0564    -4.4669 -4.2236
     14  -4.2119  0.0503    -4.4669 -4.2238
     15  -4.2117  0.0470    -4.4667 -4.2239
     16  -4.2115  0.0446    -4.4665 -4.2239
     17  -4.2158  0.0270    -4.4667 -4.2279
     18  -4.2150  0.0211    -4.4658 -4.2279
     19  -4.2150  0.0204    -4.4658 -4.2280

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1014  0.0590     0.0060  0.1898
      1   0.1014  0.0590     0.0060  0.1898
      2   0.1007  0.0591     0.0054  0.1897
      3   0.1001  0.0595     0.0047  0.1896
      4   0.1042  0.0585     0.0072  0.1903
      5   0.1061  0.0580     0.0080  0.1906
      6   0.1143  0.0554     0.0152  0.1917
      7   0.1227  0.0518     0.0266  0.1927
      8   0.1240  0.0507     0.0307  0.1928
      9   0.1247  0.0501     0.0328  0.1928
     10   0.1255  0.0495     0.0352  0.1929
     11   0.1289  0.0477     0.0409  0.1932
     12   0.1292  0.0474     0.0417  0.1933
     13   0.1294  0.0472     0.0423  0.1933
     14   0.1296  0.0471     0.0428  0.1933
     15   0.1298  0.0469     0.0436  0.1933
     16   0.1302  0.0466     0.0447  0.1933
     17   0.1346  0.0445     0.0518  0.1938
     18   0.1376  0.0431     0.0567  0.1942
     19   0.1376  0.0430     0.0568  0.1942

