Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.8698  1.3442    -3.7083 -0.1999
      1  -0.9744  1.0885    -1.9857 -0.1053
      2  -0.5782  0.9864    -1.2575 -0.0650
      3  -0.8136  0.9192    -1.3225 -0.4226
      4  -0.9499  0.8806    -1.4825 -0.6334
      5  -1.3906  1.3961    -4.6554 -0.8033
      6  -1.4096  1.2525    -3.7299 -0.8696
      7  -2.0198  1.7431    -6.8224 -0.9875
      8  -1.7092  1.3809    -4.9644 -1.0024
      9  -1.5042  1.0968    -2.6626 -0.9968
     10  -1.8836  1.4183    -5.5039 -1.0985
     11  -1.7113  1.0822    -3.0097 -1.1090
     12  -1.5783  0.8613    -2.3070 -1.1040
     13  -2.0080  1.3663    -5.3588 -1.1610
     14  -1.8500  1.0468    -3.0352 -1.1833
     15  -1.7376  0.8220    -2.5295 -1.1839
     16  -2.1016  1.2360    -4.5780 -1.2943
     17  -1.9768  0.9529    -3.0043 -1.3268
     18  -1.8775  0.7712    -2.6769 -1.3184
     19  -1.8057  0.6325    -2.5353 -1.2987

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1003  0.0597     0.0019  0.1897
      1   0.1008  0.0595     0.0023  0.1898
      2   0.1019  0.0588     0.0048  0.1898
      3   0.1006  0.0589     0.0045  0.1895
      4   0.0998  0.0586     0.0045  0.1892
      5   0.0504  0.0425     0.0001  0.1334
      6   0.0533  0.0438     0.0001  0.1395
      7   0.0202  0.0183     0.0000  0.0522
      8   0.0233  0.0183     0.0000  0.0546
      9   0.0265  0.0184     0.0001  0.0579
     10   0.0173  0.0123     0.0000  0.0366
     11   0.0184  0.0119     0.0001  0.0373
     12   0.0203  0.0119     0.0006  0.0391
     13   0.0124  0.0081     0.0000  0.0242
     14   0.0132  0.0078     0.0001  0.0246
     15   0.0141  0.0077     0.0004  0.0254
     16   0.0097  0.0057     0.0000  0.0175
     17   0.0102  0.0054     0.0001  0.0177
     18   0.0109  0.0054     0.0003  0.0184
     19   0.0115  0.0055     0.0006  0.0190

