Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.3515  1.8008    -9.1790 -3.8182
      1  -4.8118  1.0549    -6.2675 -3.5484
      2  -4.1263  0.8543    -5.0435 -2.9668
      3  -3.6296  0.9144    -4.4185 -1.7454
      4  -3.3168  1.0159    -4.1080 -1.0644
      5  -2.6235  1.2935    -3.9212 -0.4146
      6  -1.7569  1.2930    -3.5057 -0.1993
      7  -2.3710  1.0598    -3.6510 -0.9449
      8  -1.9411  1.1247    -3.3059 -0.5812
      9  -2.1438  0.9409    -3.2674 -1.1768
     10  -1.9154  0.9445    -2.8900 -0.9430
     11  -1.9808  0.7688    -2.8411 -1.3331
     12  -2.0506  0.6526    -2.8491 -1.5845
     13  -1.9508  0.5576    -2.6013 -1.5224
     14  -2.0025  0.4741    -2.6146 -1.6494
     15  -1.9256  0.4162    -2.4600 -1.6235
     16  -2.0427  0.4650    -2.5975 -1.7273
     17  -2.0009  0.3824    -2.5048 -1.7158
     18  -2.0536  0.3444    -2.5447 -1.8578
     19  -2.0981  0.3100    -2.5734 -1.8883

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0999  0.0596     0.0043  0.1896
      1   0.0986  0.0601     0.0035  0.1895
      2   0.0972  0.0604     0.0032  0.1892
      3   0.0905  0.0621     0.0017  0.1883
      4   0.0832  0.0632     0.0014  0.1873
      5   0.0362  0.0386     0.0002  0.1203
      6   0.0153  0.0109     0.0001  0.0331
      7   0.0175  0.0125     0.0001  0.0386
      8   0.0143  0.0099     0.0001  0.0303
      9   0.0163  0.0107     0.0002  0.0334
     10   0.0159  0.0107     0.0002  0.0334
     11   0.0178  0.0111     0.0006  0.0356
     12   0.0193  0.0116     0.0011  0.0382
     13   0.0210  0.0121     0.0016  0.0406
     14   0.0226  0.0125     0.0022  0.0427
     15   0.0242  0.0130     0.0028  0.0454
     16   0.0218  0.0118     0.0021  0.0406
     17   0.0233  0.0120     0.0030  0.0421
     18   0.0245  0.0126     0.0036  0.0449
     19   0.0258  0.0132     0.0043  0.0472

