trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  267 150.00  0.00 800.00 156.00  0
  1  654 370.00  0.00 800.00  6.44  0
  2  652 370.00  0.00 800.00  3.00  0
  3  597 340.00  0.00 800.00  2.00  1
  4  687 390.00  0.00 800.00  2.00  1
  5  652 370.00  0.00 800.00  3.00  1
  6  634 360.00  0.00 800.00  3.00  1
  7  653 370.00  0.00 800.00  4.30  1
  8  871 490.00  0.00 800.00  8.60  0
  9  744 420.00  0.00 800.00  6.44  0
 10  743 420.00  0.00 800.00  4.30  1
 11 1419 790.00  0.00 800.00 156.00  0
 12  798 450.00  0.00 800.00  6.44  0
 13  762 430.00  0.00 800.00  6.44  1
 14 1420 790.00  0.00 800.00 260.00  0
 15  925 520.00  0.00 800.00  8.60  0
 16  870 490.00  0.00 800.00  6.44  1
 17 1421 790.00  0.00 800.00 520.00  0
 18  961 540.00  0.00 800.00  8.60  0
 19  907 510.00  0.00 800.00  8.60  0
