Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.1543  1.4495    -4.3443 -0.2299
      1  -1.0894  1.0705    -2.1720 -0.1191
      2  -1.5953  0.8902    -2.3358 -1.0753
      3  -1.8613  0.8241    -2.5373 -1.5123
      4  -2.0110  0.8033    -2.8115 -1.7081
      5  -2.4757  1.2514    -5.3405 -1.8561
      6  -3.2931  1.6618    -7.3110 -1.8600
      7  -2.8715  1.3912    -6.3432 -1.8835
      8  -2.6307  1.1271    -4.6606 -1.9066
      9  -3.1205  1.4548    -6.9503 -1.9373
     10  -2.9640  1.1507    -5.2075 -2.1126
     11  -2.8115  0.9248    -3.9478 -2.1296
     12  -2.7525  0.7313    -3.6767 -2.1487
     13  -2.6365  0.6275    -3.3907 -2.1255
     14  -2.5420  0.5491    -3.1663 -2.0829
     15  -2.6358  0.5018    -3.2606 -2.2215
     16  -2.5372  0.5003    -3.1237 -2.1492
     17  -2.5611  0.4140    -3.1229 -2.2288
     18  -2.4728  0.4319    -3.0219 -2.1538
     19  -2.4827  0.3547    -3.0140 -2.1963

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0592     0.0034  0.1899
      1   0.1023  0.0588     0.0039  0.1899
      2   0.1019  0.0591     0.0033  0.1899
      3   0.1013  0.0591     0.0030  0.1897
      4   0.0996  0.0593     0.0028  0.1894
      5   0.0479  0.0428     0.0001  0.1324
      6   0.0142  0.0142     0.0000  0.0393
      7   0.0180  0.0155     0.0000  0.0445
      8   0.0211  0.0158     0.0001  0.0477
      9   0.0123  0.0097     0.0000  0.0268
     10   0.0135  0.0093     0.0000  0.0273
     11   0.0151  0.0093     0.0001  0.0288
     12   0.0156  0.0090     0.0005  0.0291
     13   0.0168  0.0093     0.0009  0.0311
     14   0.0179  0.0095     0.0012  0.0325
     15   0.0187  0.0098     0.0014  0.0337
     16   0.0185  0.0096     0.0014  0.0332
     17   0.0197  0.0097     0.0020  0.0341
     18   0.0190  0.0094     0.0018  0.0331
     19   0.0199  0.0094     0.0025  0.0338

