Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.1491  1.8735    -9.1562 -3.4178
      1  -4.6255  1.0465    -6.2382 -3.2591
      2  -3.8375  0.6985    -4.7240 -3.1786
      3  -3.4347  0.5943    -4.0222 -3.0018
      4  -3.1636  0.6704    -3.6751 -2.6509
      5  -2.9144  1.1321    -4.4457 -1.4078
      6  -2.5762  1.5966    -6.5904 -0.6251
      7  -2.7059  1.3099    -5.6434 -1.3086
      8  -2.5837  1.0427    -3.7152 -1.3920
      9  -2.7012  0.8501    -3.5866 -1.9295
     10  -2.7499  0.6910    -3.5023 -2.2029
     11  -2.6244  0.6642    -3.2884 -2.1291
     12  -2.5513  1.2510    -5.2801 -1.4725
     13  -2.4320  0.9766    -3.4390 -1.5590
     14  -2.4417  0.7927    -3.2934 -1.7719
     15  -2.4542  0.6493    -3.2241 -1.9099
     16  -2.4711  0.5409    -3.1957 -2.0125
     17  -2.4088  0.4595    -3.0802 -1.9884
     18  -2.3579  0.3974    -2.9476 -1.9661
     19  -2.3944  0.3452    -2.9703 -2.1069

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1016  0.0589     0.0059  0.1898
      1   0.1015  0.0590     0.0056  0.1898
      2   0.1019  0.0591     0.0055  0.1900
      3   0.1021  0.0594     0.0050  0.1901
      4   0.0946  0.0614     0.0019  0.1891
      5   0.0375  0.0370     0.0001  0.1113
      6   0.0127  0.0118     0.0000  0.0328
      7   0.0155  0.0129     0.0000  0.0371
      8   0.0166  0.0126     0.0001  0.0379
      9   0.0192  0.0135     0.0001  0.0414
     10   0.0214  0.0139     0.0007  0.0446
     11   0.0217  0.0139     0.0008  0.0449
     12   0.0107  0.0072     0.0000  0.0204
     13   0.0114  0.0069     0.0001  0.0206
     14   0.0124  0.0069     0.0002  0.0220
     15   0.0133  0.0070     0.0006  0.0233
     16   0.0140  0.0071     0.0008  0.0243
     17   0.0150  0.0072     0.0011  0.0254
     18   0.0158  0.0073     0.0014  0.0262
     19   0.0166  0.0074     0.0018  0.0269

