Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.4318  2.2734    -9.0837 -2.0389
      1  -3.5122  1.2371    -5.4217 -1.8286
      2  -2.5948  0.8344    -3.6683 -1.6427
      3  -3.0805  0.6111    -3.8024 -2.6444
      4  -3.3550  0.5452    -3.9495 -3.0424
      5  -3.1848  0.4777    -3.6289 -2.9506
      6  -3.1909  0.3631    -3.6136 -3.0244
      7  -3.9728  1.5511    -7.7069 -1.9760
      8  -3.8790  1.2905    -6.7774 -2.6508
      9  -3.6650  1.0346    -5.4411 -2.7651
     10  -3.5314  0.8365    -4.5949 -2.8273
     11  -3.5485  0.6834    -4.4519 -2.9966
     12  -3.4467  0.5742    -4.1625 -2.9767
     13  -3.5133  0.5017    -4.1822 -3.1706
     14  -3.4549  0.4155    -4.0224 -3.1664
     15  -3.5064  0.3632    -4.0611 -3.2214
     16  -3.4473  0.3198    -3.9324 -3.2018
     17  -3.4137  0.2724    -3.8945 -3.1950
     18  -3.4455  0.2338    -3.9048 -3.2414
     19  -3.4152  0.2030    -3.8536 -3.2275

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1011  0.0590     0.0060  0.1898
      1   0.1009  0.0590     0.0060  0.1897
      2   0.1005  0.0591     0.0062  0.1896
      3   0.1018  0.0587     0.0068  0.1898
      4   0.1007  0.0589     0.0063  0.1896
      5   0.1022  0.0578     0.0082  0.1896
      6   0.1076  0.0557     0.0144  0.1903
      7   0.0112  0.0105     0.0000  0.0281
      8   0.0127  0.0104     0.0000  0.0295
      9   0.0148  0.0108     0.0001  0.0322
     10   0.0166  0.0110     0.0001  0.0340
     11   0.0180  0.0111     0.0005  0.0354
     12   0.0198  0.0115     0.0011  0.0383
     13   0.0211  0.0119     0.0015  0.0402
     14   0.0227  0.0122     0.0024  0.0419
     15   0.0241  0.0126     0.0031  0.0445
     16   0.0256  0.0131     0.0040  0.0467
     17   0.0271  0.0133     0.0055  0.0483
     18   0.0288  0.0137     0.0072  0.0510
     19   0.0304  0.0140     0.0078  0.0532

