Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.4318  2.2734    -9.0837 -2.0389
      1  -3.5122  1.2371    -5.4217 -1.8286
      2  -2.5948  0.8344    -3.6683 -1.6427
      3  -3.0805  0.6111    -3.8024 -2.6444
      4  -3.3550  0.5452    -3.9495 -3.0424
      5  -3.1848  0.4777    -3.6289 -2.9506
      6  -3.1945  0.3639    -3.6151 -3.0429
      7  -3.1790  0.2660    -3.5851 -3.0481
      8  -3.1993  0.2120    -3.5966 -3.1746
      9  -3.1682  0.1609    -3.4191 -3.1729
     10  -3.1606  0.1554    -3.4157 -3.1698
     11  -3.1653  0.1122    -3.4157 -3.1753
     12  -3.1652  0.0826    -3.4155 -3.1760
     13  -3.1638  0.0604    -3.4146 -3.1761
     14  -3.1632  0.0459    -3.4143 -3.1761
     15  -3.1461  0.1392    -3.4139 -3.0692
     16  -3.0483  0.2854    -3.4068 -2.9197
     17  -3.1146  0.2572    -3.4134 -2.9529
     18  -3.1430  0.2033    -3.4148 -3.0217
     19  -3.1596  0.1629    -3.4155 -3.1678

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1011  0.0590     0.0060  0.1898
      1   0.1009  0.0590     0.0060  0.1897
      2   0.1005  0.0591     0.0062  0.1896
      3   0.1018  0.0587     0.0068  0.1898
      4   0.1007  0.0589     0.0063  0.1896
      5   0.1022  0.0578     0.0082  0.1896
      6   0.1084  0.0556     0.0145  0.1905
      7   0.1101  0.0545     0.0187  0.1906
      8   0.1179  0.0529     0.0241  0.1920
      9   0.1284  0.0501     0.0332  0.1936
     10   0.1294  0.0498     0.0344  0.1938
     11   0.1342  0.0469     0.0443  0.1942
     12   0.1349  0.0461     0.0469  0.1942
     13   0.1380  0.0443     0.0531  0.1945
     14   0.1411  0.0427     0.0587  0.1948
     15   0.0956  0.0446     0.0258  0.1738
     16   0.0523  0.0273     0.0119  0.1001
     17   0.0573  0.0295     0.0139  0.1089
     18   0.0623  0.0300     0.0167  0.1141
     19   0.0673  0.0304     0.0203  0.1195

