Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6502  2.7116    -9.0045 -0.5412
      1  -2.3356  1.4471    -4.5851 -0.2903
      2  -3.4603  0.8585    -4.6928 -2.4445
      3  -3.9907  0.6339    -4.7402 -3.4474
      4  -3.6921  0.4685    -4.2129 -3.3769
      5  -3.8380  0.3899    -4.2977 -3.6542
      6  -3.6932  0.3454    -4.0799 -3.5277
      7  -3.7122  0.2619    -4.0763 -3.6952
      8  -3.6907  0.1887    -3.9458 -3.6950
      9  -3.6294  0.4702    -3.9491 -3.4374
     10  -3.6782  0.3881    -3.9500 -3.5028
     11  -3.6854  0.2929    -3.9485 -3.5698
     12  -3.6861  0.2197    -3.9473 -3.6188
     13  -3.6800  0.1640    -3.9442 -3.6221
     14  -3.6848  0.1250    -3.9439 -3.6918
     15  -3.6825  0.0978    -3.9425 -3.6919
     16  -3.6874  0.0747    -3.9426 -3.6973
     17  -3.6866  0.0620    -3.9420 -3.6973
     18  -3.6859  0.0538    -3.9414 -3.6973
     19  -3.6856  0.0492    -3.9411 -3.6973

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1023  0.0586     0.0072  0.1899
      1   0.1029  0.0584     0.0075  0.1900
      2   0.1019  0.0588     0.0067  0.1899
      3   0.1023  0.0587     0.0069  0.1900
      4   0.1046  0.0579     0.0094  0.1903
      5   0.1077  0.0568     0.0123  0.1907
      6   0.1092  0.0564     0.0134  0.1909
      7   0.1168  0.0539     0.0209  0.1920
      8   0.1239  0.0509     0.0301  0.1928
      9   0.0637  0.0406     0.0054  0.1390
     10   0.0706  0.0415     0.0090  0.1469
     11   0.0749  0.0408     0.0141  0.1498
     12   0.0772  0.0401     0.0176  0.1510
     13   0.0789  0.0395     0.0211  0.1518
     14   0.0812  0.0390     0.0237  0.1535
     15   0.0821  0.0387     0.0256  0.1539
     16   0.0844  0.0384     0.0283  0.1556
     17   0.0848  0.0382     0.0291  0.1558
     18   0.0854  0.0380     0.0300  0.1560
     19   0.0856  0.0379     0.0306  0.1561

