Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.0403  1.9748    -9.1481 -3.2042
      1  -4.4913  1.2018    -6.2328 -2.8540
      2  -5.3867  0.7279    -6.3128 -4.7482
      3  -5.7993  0.6134    -6.5094 -5.4398
      4  -5.6311  0.4981    -6.1364 -5.3587
      5  -5.4842  0.4736    -5.9427 -5.2710
      6  -5.1929  0.8497    -5.9014 -4.2208
      7  -5.3093  0.6428    -5.8556 -4.9682
      8  -5.4287  0.6891    -6.0072 -5.0974
      9  -5.4965  0.5878    -6.0106 -5.3029
     10  -5.5310  0.4655    -5.9955 -5.4153
     11  -5.6269  0.9513    -6.7785 -4.9842
     12  -5.6194  0.7288    -6.3413 -5.3410
     13  -5.5905  0.5908    -6.1560 -5.3864
     14  -5.5511  0.5084    -6.0337 -5.3820
     15  -5.5727  0.3933    -6.0285 -5.5152
     16  -5.6528  0.5807    -6.2114 -5.5303
     17  -5.6515  0.4484    -6.0767 -5.5354
     18  -5.5921  0.4448    -6.0399 -5.4893
     19  -5.5615  0.3865    -6.0146 -5.4666

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0999  0.0595     0.0049  0.1896
      1   0.0989  0.0596     0.0047  0.1894
      2   0.1004  0.0592     0.0050  0.1896
      3   0.1002  0.0594     0.0046  0.1896
      4   0.1043  0.0582     0.0078  0.1903
      5   0.1032  0.0585     0.0077  0.1901
      6   0.0441  0.0371     0.0001  0.1159
      7   0.0516  0.0380     0.0009  0.1237
      8   0.0483  0.0357     0.0001  0.1149
      9   0.0547  0.0378     0.0018  0.1244
     10   0.0603  0.0382     0.0053  0.1301
     11   0.0241  0.0180     0.0001  0.0545
     12   0.0269  0.0177     0.0001  0.0566
     13   0.0300  0.0180     0.0013  0.0601
     14   0.0329  0.0188     0.0028  0.0643
     15   0.0350  0.0186     0.0058  0.0661
     16   0.0254  0.0138     0.0012  0.0470
     17   0.0269  0.0135     0.0033  0.0478
     18   0.0271  0.0134     0.0034  0.0478
     19   0.0287  0.0138     0.0049  0.0502

