trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  190 110.00  0.00 800.00 17.20  1
  1  753 420.00  0.00 800.00 156.00  0
  2  695 390.00  0.00 800.00 21.50  0
  3  744 420.00  0.00 800.00  6.44  1
  4  693 390.00  0.00 800.00 12.90  1
  5  783 440.00  0.00 800.00 12.90  1
  6  713 400.00  0.00 800.00 21.50  0
  7  676 380.00  0.00 800.00 17.20  1
  8  713 400.00  0.00 800.00 17.20  1
  9  713 380.00  0.00 800.00 26.00  0
 10  784 440.00  0.00 800.00 17.20  1
 11  713 390.00  0.00 800.00 26.00  0
 12  713 380.00  0.00 800.00 17.20  1
 13  713 420.00  0.00 800.00 26.00  0
 14  713 420.00  0.00 800.00 17.20  1
 15  784 440.00  0.00 800.00 17.20  1
 16  695 390.00  0.00 800.00 21.50  0
 17  713 400.00  0.00 800.00 21.50  0
 18  713 380.00  0.00 800.00 26.00  0
 19  802 450.00  0.00 800.00 17.20  1
