Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.1443  2.4352    -9.0547 -1.4813
      1  -3.0973  1.3290    -5.1487 -1.2348
      2  -2.0402  0.8618    -3.1333 -1.0735
      3  -2.5540  0.6358    -3.2383 -2.1142
      4  -2.8364  0.5759    -3.4131 -2.5371
      5  -2.9944  0.5768    -3.6704 -2.7417
      6  -2.9071  0.3867    -3.1643 -2.7338
      7  -2.9239  0.3014    -3.1637 -2.9071
      8  -2.9282  0.2564    -3.1652 -2.9133
      9  -2.9108  0.1679    -3.1569 -2.9133
     10  -3.0182  0.4887    -3.4588 -2.9127
     11  -2.9657  0.3660    -3.3767 -2.9122
     12  -2.9617  0.2895    -3.3729 -2.9151
     13  -2.9454  0.2144    -3.3463 -2.9150
     14  -2.9922  0.2488    -3.3948 -2.9189
     15  -3.1095  0.2921    -3.4193 -2.9446
     16  -3.0205  0.3410    -3.4071 -2.9195
     17  -2.9619  0.2955    -3.3691 -2.9151
     18  -2.9352  0.2275    -3.3107 -2.9143
     19  -3.0252  0.3850    -3.4059 -2.9184

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1015  0.0588     0.0065  0.1898
      1   0.1013  0.0589     0.0065  0.1898
      2   0.1014  0.0588     0.0069  0.1898
      3   0.1021  0.0586     0.0070  0.1899
      4   0.1016  0.0591     0.0061  0.1899
      5   0.1000  0.0596     0.0052  0.1897
      6   0.1121  0.0558     0.0139  0.1913
      7   0.1204  0.0532     0.0213  0.1925
      8   0.1272  0.0513     0.0275  0.1935
      9   0.1313  0.0482     0.0396  0.1938
     10   0.0671  0.0422     0.0058  0.1451
     11   0.0736  0.0416     0.0115  0.1499
     12   0.0776  0.0414     0.0154  0.1532
     13   0.0802  0.0405     0.0201  0.1546
     14   0.0697  0.0363     0.0165  0.1356
     15   0.0562  0.0295     0.0120  0.1078
     16   0.0507  0.0260     0.0103  0.0950
     17   0.0548  0.0270     0.0131  0.1007
     18   0.0583  0.0269     0.0163  0.1035
     19   0.0415  0.0200     0.0085  0.0739

