trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1309 730.00  0.00 800.00 52.00  0
  1  732 410.00  0.00 800.00 26.00  1
  2  663 370.00  0.00 800.00 156.00  0
  3  769 430.00  0.00 800.00 52.00  0
  4  661 370.00  0.00 800.00 52.00  0
  5  822 460.00  0.00 800.00 26.00  0
  6  714 400.00  0.00 800.00 26.00  0
  7  801 450.00  0.00 800.00 12.90  0
  8  726 410.00  0.00 800.00  6.44  1
  9  674 380.00  0.00 800.00 10.80  1
 10  657 370.00  0.00 800.00 12.90  1
 11  640 360.00  0.00 800.00 17.20  1
 12  695 390.00  0.00 800.00 21.50  0
 13  622 350.00  0.00 800.00 17.20  1
 14  749 420.00  0.00 800.00 21.50  1
 15  822 460.00  0.00 800.00 26.00  0
 16  677 380.00  0.00 800.00 21.50  1
 17  641 360.00  0.00 800.00 21.50  1
 18  822 460.00  0.00 800.00 26.00  1
 19 1038 580.00  0.00 800.00 26.00  0
