Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.2328  2.0154    -6.4310 -0.3396
      1  -4.9326  1.2024    -7.0312 -3.5122
      2  -4.0960  0.7177    -4.9981 -3.4413
      3  -3.6908  0.6071    -4.3416 -3.2598
      4  -3.5208  0.5512    -3.9866 -3.1726
      5  -3.3609  0.5770    -3.8447 -2.8260
      6  -2.9557  1.0449    -3.8013 -1.0370
      7  -2.3182  1.3944    -4.1292 -0.3794
      8  -2.7084  1.1001    -3.8684 -1.2208
      9  -2.8912  0.8773    -3.7327 -1.9693
     10  -2.9770  0.7085    -3.6783 -2.3897
     11  -3.0499  0.5955    -3.6796 -2.6406
     12  -2.9348  0.5893    -3.5397 -2.5011
     13  -2.9765  0.4912    -3.5434 -2.6652
     14  -3.1207  0.6008    -3.7020 -2.7396
     15  -3.0710  0.4857    -3.6135 -2.7399
     16  -3.1329  0.4503    -3.6463 -2.9046
     17  -3.1642  0.3865    -3.6540 -2.9351
     18  -3.3114  0.6146    -3.9343 -2.9625
     19  -3.2715  0.4804    -3.8390 -2.9697

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0998  0.0594     0.0050  0.1896
      1   0.0984  0.0598     0.0044  0.1894
      2   0.1010  0.0591     0.0052  0.1897
      3   0.1004  0.0594     0.0047  0.1897
      4   0.1030  0.0590     0.0057  0.1902
      5   0.1000  0.0599     0.0044  0.1898
      6   0.0378  0.0358     0.0001  0.1086
      7   0.0128  0.0106     0.0001  0.0308
      8   0.0159  0.0120     0.0001  0.0358
      9   0.0187  0.0129     0.0001  0.0399
     10   0.0211  0.0134     0.0006  0.0429
     11   0.0232  0.0139     0.0013  0.0461
     12   0.0230  0.0138     0.0013  0.0457
     13   0.0250  0.0142     0.0023  0.0480
     14   0.0206  0.0117     0.0010  0.0393
     15   0.0222  0.0118     0.0020  0.0406
     16   0.0231  0.0123     0.0023  0.0424
     17   0.0246  0.0127     0.0033  0.0450
     18   0.0170  0.0090     0.0006  0.0302
     19   0.0179  0.0088     0.0014  0.0310

