Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.5023  1.7192    -9.1942 -4.1106
      1  -5.0963  1.0341    -6.5283 -3.9589
      2  -4.4170  0.8312    -5.2972 -3.4749
      3  -4.0908  0.8013    -4.7710 -2.8250
      4  -3.6612  1.0030    -4.4498 -1.3838
      5  -2.8687  1.4076    -4.3571 -0.4480
      6  -1.8474  1.4473    -4.0458 -0.1971
      7  -2.4323  1.2419    -4.1834 -0.8031
      8  -2.8032  1.0630    -4.2466 -1.5802
      9  -2.4936  1.0824    -3.8939 -1.2755
     10  -2.6316  0.9118    -3.7889 -1.7743
     11  -2.4657  0.8300    -3.3765 -1.6646
     12  -2.5105  0.6739    -3.3295 -1.9287
     13  -2.5667  0.5700    -3.3356 -2.1332
     14  -2.4940  0.4720    -3.1245 -2.1249
     15  -2.3932  0.4536    -2.9521 -2.0235
     16  -2.4368  0.3838    -2.9782 -2.1458
     17  -2.3831  0.3344    -2.8750 -2.1327
     18  -2.4101  0.2823    -2.8793 -2.1739
     19  -2.5021  0.3233    -2.9914 -2.2701

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1000  0.0597     0.0041  0.1897
      1   0.0989  0.0601     0.0033  0.1896
      2   0.0978  0.0606     0.0030  0.1894
      3   0.0977  0.0610     0.0032  0.1896
      4   0.0831  0.0632     0.0012  0.1873
      5   0.0283  0.0310     0.0001  0.0920
      6   0.0117  0.0079     0.0001  0.0237
      7   0.0128  0.0087     0.0001  0.0263
      8   0.0141  0.0095     0.0001  0.0287
      9   0.0134  0.0092     0.0001  0.0274
     10   0.0151  0.0098     0.0001  0.0306
     11   0.0161  0.0103     0.0003  0.0326
     12   0.0176  0.0105     0.0008  0.0340
     13   0.0191  0.0109     0.0012  0.0362
     14   0.0206  0.0111     0.0019  0.0383
     15   0.0207  0.0110     0.0019  0.0383
     16   0.0222  0.0113     0.0027  0.0400
     17   0.0235  0.0116     0.0034  0.0414
     18   0.0249  0.0118     0.0047  0.0435
     19   0.0222  0.0106     0.0033  0.0386

