Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6308  2.7208    -9.0023 -0.5137
      1  -2.3170  1.4517    -4.5812 -0.2716
      2  -3.4582  0.8572    -4.6915 -2.4435
      3  -3.9892  0.6307    -4.7392 -3.4475
      4  -3.6914  0.4670    -4.2125 -3.3779
      5  -3.9623  0.4791    -4.4370 -3.7237
      6  -3.9625  0.3813    -4.4166 -3.7493
      7  -3.9382  0.2646    -4.3326 -3.7529
      8  -3.9401  0.2149    -4.3257 -3.7663
      9  -4.2841  0.8793    -5.5924 -3.5922
     10  -4.1979  0.6806    -4.9872 -3.6733
     11  -4.3014  0.6243    -5.0552 -3.8691
     12  -4.2539  0.4912    -4.8610 -3.8939
     13  -4.3091  0.4224    -4.8827 -4.0100
     14  -4.2446  0.3693    -4.7253 -3.9891
     15  -4.2626  0.3020    -4.7241 -4.0328
     16  -4.2436  0.2489    -4.7021 -4.0315
     17  -4.2038  0.2183    -4.6482 -4.0119
     18  -4.2277  0.1844    -4.6596 -4.0723
     19  -4.2066  0.1576    -4.5859 -4.0575

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1022  0.0585     0.0073  0.1899
      1   0.1026  0.0584     0.0076  0.1900
      2   0.1020  0.0587     0.0069  0.1899
      3   0.1024  0.0586     0.0071  0.1900
      4   0.1047  0.0579     0.0096  0.1903
      5   0.1006  0.0591     0.0065  0.1898
      6   0.1030  0.0579     0.0102  0.1900
      7   0.1066  0.0562     0.0154  0.1904
      8   0.1078  0.0555     0.0176  0.1905
      9   0.0191  0.0137     0.0001  0.0414
     10   0.0211  0.0137     0.0003  0.0439
     11   0.0226  0.0145     0.0007  0.0469
     12   0.0245  0.0145     0.0018  0.0483
     13   0.0265  0.0152     0.0026  0.0518
     14   0.0281  0.0155     0.0036  0.0538
     15   0.0297  0.0155     0.0054  0.0551
     16   0.0313  0.0155     0.0073  0.0569
     17   0.0327  0.0159     0.0079  0.0592
     18   0.0348  0.0162     0.0089  0.0614
     19   0.0366  0.0166     0.0099  0.0639

