trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  650 370.00  0.00 800.00  1.00  1
  1  698 390.00  0.00 800.00 104.00  0
  2  745 420.00  0.00 800.00  8.60  1
  3  732 410.00  0.00 800.00 26.00  1
  4  751 420.00  0.00 800.00 52.00  0
  5  661 370.00  0.00 800.00 52.00  1
  6  661 350.00  0.00 800.00 26.00  1
  7  661 370.00  0.00 800.00 104.00  0
  8  661 360.00  0.00 800.00 26.00  1
  9  661 380.00  0.00 800.00 104.00  1
 10  824 460.00  0.00 800.00 104.00  0
 11  751 420.00  0.00 800.00 52.00  1
 12  806 450.00  0.00 800.00 104.00  0
 13  733 410.00  0.00 800.00 52.00  1
 14  644 360.00  0.00 800.00 104.00  0
 15  644 360.00  0.00 800.00 52.00  1
 16  644 340.00  0.00 800.00 156.00  0
 17  626 350.00  0.00 800.00 104.00  0
 18  715 400.00  0.00 800.00 52.00  1
 19  644 360.00  0.00 800.00 104.00  0
