trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1311 730.00  0.00 800.00 156.00  0
  1  822 460.00  0.00 800.00 26.00  0
  2  654 370.00  0.00 800.00  6.44  1
  3  693 390.00  0.00 800.00 12.90  1
  4  695 390.00  0.00 800.00 21.50  0
  5  783 440.00  0.00 800.00 12.90  0
  6  746 420.00  0.00 800.00 10.80  1
  7  694 390.00  0.00 800.00 17.20  0
  8  746 420.00  0.00 800.00  8.60  0
  9 1419 790.00  0.00 800.00 156.00  0
 10  637 360.00  0.00 800.00  8.60  1
 11  693 390.00  0.00 800.00 12.90  0
 12  619 350.00  0.00 800.00  8.60  1
 13  655 370.00  0.00 800.00  8.60  1
 14  729 410.00  0.00 800.00 12.90  0
 15  729 420.00  0.00 800.00 10.80  1
 16  711 400.00  0.00 800.00 12.90  0
 17  729 420.00  0.00 800.00 17.20  0
 18  782 440.00  0.00 800.00 10.80  1
 19  764 430.00  0.00 800.00 10.80  1
