Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7884  2.0707    -9.1194 -2.7277
      1  -4.1316  1.1733    -5.9514 -2.5440
      2  -5.0161  0.7523    -6.0366 -4.2495
      3  -4.4876  0.5677    -5.1562 -4.0966
      4  -4.7614  0.5800    -5.3717 -4.4993
      5  -4.7363  0.4237    -5.2176 -4.5189
      6  -4.7165  0.3280    -5.1320 -4.5266
      7  -4.6965  0.2643    -4.9961 -4.5264
      8  -4.7062  0.1946    -4.9958 -4.5505
      9  -4.7043  0.1617    -4.9932 -4.5535
     10  -4.2817  0.8021    -5.0305 -3.4432
     11  -4.3429  0.6310    -4.9898 -3.8247
     12  -4.3905  0.5093    -4.9839 -4.0134
     13  -4.2802  0.5197    -4.8792 -3.9569
     14  -4.3073  0.4183    -4.8691 -4.0153
     15  -4.2472  0.3743    -4.7270 -3.9937
     16  -4.2746  0.3110    -4.7294 -4.0516
     17  -4.2374  0.2664    -4.6958 -4.0349
     18  -4.2494  0.2214    -4.6968 -4.0760
     19  -4.2615  0.1906    -4.6993 -4.1401

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1012  0.0591     0.0057  0.1898
      1   0.1011  0.0592     0.0055  0.1898
      2   0.1012  0.0592     0.0055  0.1898
      3   0.1005  0.0593     0.0050  0.1897
      4   0.0952  0.0599     0.0029  0.1885
      5   0.1004  0.0578     0.0085  0.1892
      6   0.1063  0.0559     0.0139  0.1901
      7   0.1126  0.0545     0.0185  0.1912
      8   0.1142  0.0534     0.0226  0.1913
      9   0.1163  0.0523     0.0259  0.1915
     10   0.0191  0.0125     0.0001  0.0393
     11   0.0212  0.0125     0.0006  0.0408
     12   0.0230  0.0125     0.0017  0.0427
     13   0.0225  0.0125     0.0014  0.0421
     14   0.0240  0.0125     0.0028  0.0439
     15   0.0254  0.0131     0.0035  0.0464
     16   0.0269  0.0132     0.0053  0.0479
     17   0.0287  0.0137     0.0070  0.0507
     18   0.0299  0.0136     0.0078  0.0519
     19   0.0310  0.0137     0.0086  0.0532

