Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7884  2.0707    -9.1194 -2.7277
      1  -4.0038  1.1119    -5.7047 -2.5257
      2  -4.8865  0.7165    -5.7873 -4.2349
      3  -4.4689  0.5648    -5.0671 -4.0846
      4  -4.6240  0.4677    -5.1498 -4.4169
      5  -4.7620  0.4518    -5.2467 -4.5725
      6  -5.0006  0.8413    -6.2476 -4.5607
      7  -5.0250  0.6940    -6.0429 -4.7501
      8  -4.9440  0.4827    -5.5243 -4.7537
      9  -4.9050  0.3658    -5.3920 -4.7548
     10  -4.8896  0.2862    -5.2665 -4.7558
     11  -4.7833  0.2817    -5.2200 -4.7426
     12  -4.7920  0.2219    -5.2191 -4.7497
     13  -4.7991  0.1838    -5.2205 -4.7545
     14  -4.8011  0.1572    -5.2200 -4.7563
     15  -4.7712  0.3198    -5.2153 -4.6806
     16  -4.7517  0.2510    -5.1514 -4.6756
     17  -4.7483  0.1940    -5.1268 -4.6844
     18  -4.7369  0.1558    -5.0077 -4.6741
     19  -4.7459  0.1251    -5.0184 -4.7455

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1012  0.0591     0.0057  0.1898
      1   0.1010  0.0593     0.0052  0.1898
      2   0.1008  0.0594     0.0048  0.1898
      3   0.1018  0.0593     0.0051  0.1900
      4   0.1056  0.0580     0.0083  0.1905
      5   0.1039  0.0582     0.0079  0.1902
      6   0.0439  0.0368     0.0001  0.1146
      7   0.0477  0.0369     0.0010  0.1182
      8   0.0530  0.0367     0.0043  0.1226
      9   0.0578  0.0366     0.0085  0.1269
     10   0.0607  0.0363     0.0116  0.1292
     11   0.0613  0.0371     0.0110  0.1313
     12   0.0640  0.0369     0.0142  0.1337
     13   0.0671  0.0371     0.0161  0.1368
     14   0.0689  0.0369     0.0178  0.1381
     15   0.0381  0.0201     0.0076  0.0722
     16   0.0408  0.0201     0.0095  0.0746
     17   0.0416  0.0199     0.0109  0.0750
     18   0.0439  0.0200     0.0131  0.0773
     19   0.0459  0.0201     0.0148  0.0795

