Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6116  2.7302    -9.0002 -0.4846
      1  -2.3004  1.4599    -4.5803 -0.2494
      2  -3.4569  0.8629    -4.6926 -2.4409
      3  -3.9898  0.6358    -4.7402 -3.4468
      4  -4.4132  0.6128    -5.0911 -4.0868
      5  -4.2160  0.4676    -4.6719 -3.9793
      6  -4.0248  0.8188    -4.8146 -3.2730
      7  -3.9072  0.7591    -4.4822 -3.1887
      8  -3.9806  0.6021    -4.4669 -3.6524
      9  -3.9339  0.4927    -4.3778 -3.6686
     10  -3.7973  1.7049    -7.9678 -1.3324
     11  -3.6517  1.3839    -6.9696 -1.8539
     12  -3.5557  1.1079    -5.1808 -2.2105
     13  -3.4998  0.8995    -4.5197 -2.3932
     14  -3.2088  1.2183    -5.2552 -1.6742
     15  -3.1314  1.0064    -4.3622 -1.8180
     16  -3.2584  0.8415    -4.3179 -2.2596
     17  -3.3692  0.7256    -4.3342 -2.5659
     18  -3.4410  0.6270    -4.3445 -2.7553
     19  -3.5098  0.5544    -4.3726 -2.9282

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1018  0.0587     0.0069  0.1899
      2   0.1017  0.0588     0.0064  0.1899
      3   0.1022  0.0587     0.0068  0.1899
      4   0.1000  0.0601     0.0044  0.1898
      5   0.1024  0.0592     0.0061  0.1902
      6   0.0433  0.0368     0.0001  0.1145
      7   0.0438  0.0368     0.0001  0.1153
      8   0.0520  0.0383     0.0013  0.1245
      9   0.0576  0.0395     0.0036  0.1319
     10   0.0076  0.0072     0.0000  0.0183
     11   0.0090  0.0070     0.0000  0.0191
     12   0.0100  0.0067     0.0000  0.0196
     13   0.0106  0.0064     0.0001  0.0198
     14   0.0074  0.0040     0.0000  0.0123
     15   0.0078  0.0037     0.0001  0.0124
     16   0.0083  0.0038     0.0001  0.0130
     17   0.0088  0.0041     0.0002  0.0134
     18   0.0093  0.0042     0.0004  0.0137
     19   0.0098  0.0044     0.0005  0.0144

