Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6116  2.7302    -9.0002 -0.4846
      1  -2.3004  1.4599    -4.5803 -0.2494
      2  -3.4482  0.8694    -4.6921 -2.4296
      3  -3.9899  0.6380    -4.7407 -3.4463
      4  -3.5882  0.5095    -4.1536 -3.2706
      5  -3.7451  0.4750    -4.2157 -3.5319
      6  -3.7202  0.3420    -4.1785 -3.5435
      7  -3.7088  0.2638    -4.1542 -3.5512
      8  -3.7141  0.2089    -4.1513 -3.5932
      9  -3.7101  0.1756    -4.1414 -3.5958
     10  -3.7135  0.1531    -4.1407 -3.6284
     11  -3.7150  0.1409    -4.1400 -3.6485
     12  -3.7170  0.1327    -4.1397 -3.6812
     13  -3.7173  0.1288    -4.1391 -3.6903
     14  -3.7159  0.1242    -4.1348 -3.6903
     15  -3.7141  0.1200    -4.1288 -3.6902
     16  -3.7132  0.1179    -4.1257 -3.6902
     17  -3.7121  0.1157    -4.1216 -3.6902
     18  -3.7112  0.1140    -4.1182 -3.6898
     19  -3.7122  0.1127    -4.1185 -3.6912

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1018  0.0587     0.0069  0.1899
      2   0.1014  0.0589     0.0063  0.1898
      3   0.1021  0.0588     0.0066  0.1899
      4   0.1008  0.0588     0.0064  0.1896
      5   0.1009  0.0584     0.0069  0.1895
      6   0.1037  0.0569     0.0117  0.1898
      7   0.1058  0.0558     0.0153  0.1900
      8   0.1080  0.0547     0.0189  0.1903
      9   0.1089  0.0542     0.0208  0.1904
     10   0.1105  0.0534     0.0231  0.1905
     11   0.1115  0.0529     0.0247  0.1906
     12   0.1127  0.0523     0.0264  0.1908
     13   0.1132  0.0521     0.0274  0.1908
     14   0.1135  0.0518     0.0282  0.1909
     15   0.1140  0.0515     0.0291  0.1909
     16   0.1143  0.0514     0.0297  0.1909
     17   0.1147  0.0511     0.0304  0.1910
     18   0.1150  0.0510     0.0310  0.1910
     19   0.1156  0.0507     0.0319  0.1911

