Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.4507  1.7194    -9.1875 -3.9993
      1  -7.7928  1.0959    -5.1639 -6.6285
      2  -7.0440  0.8252    -8.0466 -6.4863
      3  -6.6247  0.7619    -7.3106 -6.1634
      4  -6.4441  0.7548    -7.0235 -5.7947
      5  -5.9229  1.2455    -6.9797 -3.2853
      6  -5.1434  1.5892    -7.2169 -1.9059
      7  -5.5250  1.2986    -6.9893 -2.9213
      8  -4.9524  1.5340    -7.4411 -1.7932
      9  -5.0158  1.2829    -6.7147 -2.6910
     10  -5.0552  1.0933    -6.4834 -3.2945
     11  -5.2931  0.9067    -6.4999 -4.1131
     12  -4.9558  0.9931    -6.2636 -3.5908
     13  -4.9745  0.8459    -6.1674 -3.8330
     14  -5.1162  0.7180    -6.1978 -4.2615
     15  -4.8355  0.8046    -5.9555 -3.8709
     16  -4.9374  0.6928    -5.9688 -4.1841
     17  -5.0179  0.6066    -5.9894 -4.3723
     18  -4.9263  0.5421    -5.7839 -4.3235
     19  -4.8313  0.5028    -5.6491 -4.2614

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0589     0.0055  0.1898
      1   0.1020  0.0588     0.0062  0.1899
      2   0.1001  0.0596     0.0043  0.1897
      3   0.0986  0.0601     0.0024  0.1894
      4   0.0978  0.0607     0.0019  0.1894
      5   0.0375  0.0370     0.0000  0.1109
      6   0.0113  0.0106     0.0000  0.0289
      7   0.0139  0.0115     0.0000  0.0328
      8   0.0078  0.0063     0.0000  0.0168
      9   0.0089  0.0061     0.0000  0.0175
     10   0.0096  0.0058     0.0001  0.0179
     11   0.0106  0.0061     0.0001  0.0193
     12   0.0090  0.0052     0.0001  0.0157
     13   0.0094  0.0049     0.0002  0.0160
     14   0.0101  0.0052     0.0003  0.0174
     15   0.0088  0.0044     0.0001  0.0137
     16   0.0093  0.0046     0.0003  0.0147
     17   0.0098  0.0047     0.0004  0.0160
     18   0.0104  0.0050     0.0005  0.0175
     19   0.0109  0.0053     0.0006  0.0184

